Tickers,Date,Open,High,Low,Close,Adj Close,Volume
DIA,2015-07-08,176.11000061035156,176.44000244140625,174.77999877929688,175.0,144.2442169189453,6849400
DIA,2015-07-09,177.14999389648438,177.47000122070312,175.2100067138672,175.25999450683594,144.45855712890625,4581400
DIA,2015-07-10,177.22000122070312,177.8000030517578,176.6199951171875,177.41000366210938,146.23065185546875,4504400
DIA,2015-07-13,178.8300018310547,179.6999969482422,178.8000030517578,179.60000610351562,148.0358123779297,3873800
DIA,2015-07-14,179.4499969482422,180.5399932861328,179.30999755859375,180.3300018310547,148.63739013671875,2757100
DIA,2015-07-15,180.32000732421875,180.72000122070312,179.89999389648438,180.33999633789062,148.64573669433594,3407900
DIA,2015-07-16,181.1999969482422,181.25,180.5,181.07000732421875,149.2473907470703,2495100
DIA,2015-07-17,180.49000549316406,180.6199951171875,180.00999450683594,180.5399932861328,148.95205688476562,2762300
DIA,2015-07-20,180.9499969482422,181.10000610351562,180.36000061035156,180.69000244140625,149.07583618164062,2961600
DIA,2015-07-21,179.69000244140625,179.7100067138672,178.42999267578125,178.97000122070312,147.65664672851562,5026700
DIA,2015-07-22,178.42999267578125,178.9199981689453,177.83999633789062,178.3000030517578,147.10389709472656,3811500
DIA,2015-07-23,178.3300018310547,178.3300018310547,176.8300018310547,177.16000366210938,146.1634521484375,4968600
DIA,2015-07-24,177.22999572753906,177.25,175.30999755859375,175.52000427246094,144.81033325195312,4591300
DIA,2015-07-27,174.47000122070312,174.77999877929688,173.77999877929688,174.22999572753906,143.74609375,5370200
DIA,2015-07-28,174.86000061035156,176.27999877929688,174.3000030517578,176.11000061035156,145.29714965820312,5625900
DIA,2015-07-29,176.3300018310547,177.55999755859375,176.1699981689453,177.25999450683594,146.24598693847656,4175900
DIA,2015-07-30,177.0399932861328,177.38999938964844,176.1300048828125,177.22000122070312,146.2129364013672,3659000
DIA,2015-07-31,177.6699981689453,177.72999572753906,176.49000549316406,176.67999267578125,145.7673797607422,4483800
DIA,2015-08-03,176.82000732421875,176.8699951171875,174.74000549316406,175.75,145.00009155273438,4530500
DIA,2015-08-04,175.7899932861328,176.1300048828125,174.8300018310547,175.32000732421875,144.6454315185547,4055700
DIA,2015-08-05,175.83999633789062,176.52000427246094,175.02999877929688,175.36000061035156,144.67835998535156,4565500
DIA,2015-08-06,175.47999572753906,175.64999389648438,173.64999389648438,174.22000122070312,143.73777770996094,5374100
DIA,2015-08-07,173.88999938964844,174.1199951171875,172.8000030517578,173.83999633789062,143.42430114746094,6158400
DIA,2015-08-10,174.8000030517578,176.32000732421875,174.8000030517578,176.19000244140625,145.3631134033203,4504000
DIA,2015-08-11,174.58999633789062,174.88999938964844,173.5800018310547,174.11000061035156,143.6470947265625,6761100
DIA,2015-08-12,172.8300018310547,174.39999389648438,171.39999389648438,174.2100067138672,143.72959899902344,8825600
DIA,2015-08-13,173.99000549316406,174.97000122070312,173.5500030517578,174.30999755859375,143.8121337890625,6562700
DIA,2015-08-14,174.1699981689453,175.0800018310547,174.05999755859375,174.89999389648438,144.29876708984375,3512200
DIA,2015-08-17,174.24000549316406,175.72999572753906,173.6199951171875,175.6999969482422,144.95884704589844,4055400
DIA,2015-08-18,175.27999877929688,175.92999267578125,175.0800018310547,175.3300018310547,144.65365600585938,4050400
DIA,2015-08-19,174.3300018310547,175.49000549316406,173.1199951171875,173.74000549316406,143.341796875,10988700
DIA,2015-08-20,172.25,172.5500030517578,170.22000122070312,170.22000122070312,140.4376678466797,12317200
DIA,2015-08-21,167.7899932861328,168.6699981689453,164.41000366210938,164.41000366210938,136.0839385986328,18858700
DIA,2015-08-24,155.89999389648438,163.4499969482422,150.57000732421875,158.3800048828125,131.09286499023438,35102400
DIA,2015-08-25,163.3300018310547,163.67999267578125,156.2899932861328,156.49000549316406,129.5283966064453,19357000
DIA,2015-08-26,160.38999938964844,162.89999389648438,157.6699981689453,162.66000366210938,134.63540649414062,19884300
DIA,2015-08-27,164.86000061035156,166.49000549316406,163.0399932861328,166.4499969482422,137.77244567871094,15223700
DIA,2015-08-28,165.72000122070312,166.6199951171875,165.24000549316406,166.3300018310547,137.67308044433594,8115700
DIA,2015-08-31,165.35000610351562,166.17999267578125,164.32000732421875,165.17999267578125,136.7212677001953,6363700
DIA,2015-09-01,161.39999389648438,162.6199951171875,159.74000549316406,160.4600067138672,132.81446838378906,14266900
DIA,2015-09-02,162.92999267578125,163.47999572753906,161.2899932861328,163.4600067138672,135.29751586914062,8260600
DIA,2015-09-03,164.3300018310547,165.49000549316406,163.1300048828125,163.6699981689453,135.471435546875,8023700
DIA,2015-09-04,161.4199981689453,161.9499969482422,160.24000549316406,160.97000122070312,133.23658752441406,8651100
DIA,2015-09-08,163.80999755859375,165.02999877929688,163.27999877929688,164.91000366210938,136.49778747558594,6821700
DIA,2015-09-09,166.52999877929688,166.7100067138672,162.22999572753906,162.52000427246094,134.51962280273438,7865700
DIA,2015-09-10,162.5399932861328,164.5,162.14999389648438,163.38999938964844,135.23971557617188,8327000
DIA,2015-09-11,162.89999389648438,164.44000244140625,162.50999450683594,164.38999938964844,136.06741333007812,6202300
DIA,2015-09-14,164.4600067138672,164.5800018310547,163.3699951171875,163.77000427246094,135.55418395996094,4595600
DIA,2015-09-15,164.36000061035156,166.52999877929688,163.97000122070312,166.11000061035156,137.49099731445312,6516100
DIA,2015-09-16,166.4600067138672,167.64999389648438,166.0,167.50999450683594,138.64979553222656,5511700
DIA,2015-09-17,167.4199981689453,169.44000244140625,166.47999572753906,166.80999755859375,138.07044982910156,14270000
DIA,2015-09-18,164.0,165.24000549316406,163.1999969482422,163.5399932861328,135.6304931640625,10400500
DIA,2015-09-21,164.6699981689453,165.55999755859375,163.6699981689453,164.89999389648438,136.75833129882812,7762600
DIA,2015-09-22,162.6199951171875,163.36000061035156,161.97999572753906,163.0,135.18270874023438,8979600
DIA,2015-09-23,163.25999450683594,163.3800048828125,161.8800048828125,162.58999633789062,134.8425750732422,4554900
DIA,2015-09-24,161.1199951171875,162.24000549316406,159.92999267578125,161.8699951171875,134.24546813964844,8451800
DIA,2015-09-25,163.83999633789062,164.42999267578125,162.05999755859375,162.8800048828125,135.08314514160156,10474600
DIA,2015-09-28,162.0399932861328,162.05999755859375,159.5800018310547,159.7899932861328,132.5204620361328,10013100
DIA,2015-09-29,159.97999572753906,160.9600067138672,159.17999267578125,160.22999572753906,132.88540649414062,9906200
DIA,2015-09-30,162.0399932861328,162.75,161.0500030517578,162.6199951171875,134.86758422851562,7621400
DIA,2015-10-01,163.00999450683594,163.2899932861328,160.50999450683594,162.49000549316406,134.75965881347656,6862800
DIA,2015-10-02,160.35000610351562,164.5800018310547,159.92999267578125,164.5800018310547,136.49305725097656,11877500
DIA,2015-10-05,165.74000549316406,167.77999877929688,165.49000549316406,167.5800018310547,138.98106384277344,6342100
DIA,2015-10-06,167.74000549316406,168.42999267578125,167.25,167.69000244140625,139.072265625,6661000
DIA,2015-10-07,168.60000610351562,169.47999572753906,167.47000122070312,168.9499969482422,140.1172637939453,8832800
DIA,2015-10-08,168.6699981689453,170.66000366210938,168.42999267578125,170.3699951171875,141.29493713378906,8160300
DIA,2015-10-09,170.6199951171875,170.97000122070312,170.10000610351562,170.75999450683594,141.61839294433594,5006100
DIA,2015-10-12,170.72999572753906,171.22999572753906,170.47000122070312,171.1699981689453,141.9583740234375,2835800
DIA,2015-10-13,170.25,171.5800018310547,170.13999938964844,170.63999938964844,141.518798828125,5909300
DIA,2015-10-14,170.5,170.9499969482422,168.72000122070312,169.07000732421875,140.21676635742188,5424000
DIA,2015-10-15,169.39999389648438,171.32000732421875,169.19000244140625,171.32000732421875,142.082763671875,9637200
DIA,2015-10-16,171.44000244140625,171.9600067138672,170.82000732421875,171.8800048828125,142.61380004882812,8353700
DIA,2015-10-19,171.27999877929688,172.1300048828125,171.0399932861328,172.1199951171875,142.8129425048828,4859800
DIA,2015-10-20,171.58999633789062,172.38999938964844,171.24000549316406,172.00999450683594,142.7216796875,4140900
DIA,2015-10-21,172.44000244140625,172.9499969482422,171.3300018310547,171.47999572753906,142.28189086914062,5801400
DIA,2015-10-22,172.55999755859375,174.91000366210938,172.47000122070312,174.8000030517578,145.03662109375,8553100
DIA,2015-10-23,176.0,176.63999938964844,175.3699951171875,176.3699951171875,146.3392333984375,7642900
DIA,2015-10-26,176.24000549316406,176.4600067138672,175.8699951171875,176.02000427246094,146.04885864257812,3795900
DIA,2015-10-27,175.3300018310547,176.19000244140625,175.24000549316406,175.6699981689453,145.7584991455078,4696100
DIA,2015-10-28,176.00999450683594,177.67999267578125,175.36000061035156,177.67999267578125,147.42623901367188,7348500
DIA,2015-10-29,177.02999877929688,177.7100067138672,176.67999267578125,177.3800048828125,147.1772918701172,4726900
DIA,2015-10-30,177.63999938964844,177.8300018310547,176.4499969482422,176.49000549316406,146.43887329101562,6527500
DIA,2015-11-02,176.8699951171875,178.2899932861328,176.72999572753906,178.1199951171875,147.79122924804688,4178300
DIA,2015-11-03,177.9199981689453,179.60000610351562,177.8000030517578,179.07000732421875,148.5796356201172,4284900
DIA,2015-11-04,179.57000732421875,179.58999633789062,178.19000244140625,178.64999389648438,148.23106384277344,6870400
DIA,2015-11-05,178.75,179.25,177.72999572753906,178.63999938964844,148.2227325439453,5008100
DIA,2015-11-06,178.49000549316406,179.1699981689453,177.7100067138672,179.13999938964844,148.6375732421875,7642800
DIA,2015-11-09,178.5,178.60000610351562,176.72999572753906,177.4199981689453,147.21047973632812,7962300
DIA,2015-11-10,176.97999572753906,177.86000061035156,176.72999572753906,177.77999877929688,147.5092010498047,4837700
DIA,2015-11-11,178.1699981689453,178.24000549316406,177.11000061035156,177.2100067138672,147.0363006591797,2860300
DIA,2015-11-12,176.08999633789062,176.35000610351562,174.58999633789062,174.6699981689453,144.9287567138672,6164400
DIA,2015-11-13,174.07000732421875,174.5500030517578,172.5500030517578,172.61000061035156,143.2195281982422,8011100
DIA,2015-11-16,172.5,175.05999755859375,172.14999389648438,175.02000427246094,145.2191925048828,5012900
DIA,2015-11-17,175.60000610351562,176.25,174.75999450683594,175.16000366210938,145.3352813720703,6612200
DIA,2015-11-18,175.67999267578125,177.83999633789062,175.6699981689453,177.72999572753906,147.46774291992188,6254400
DIA,2015-11-19,177.17999267578125,178.0500030517578,177.14999389648438,177.66000366210938,147.40963745117188,5457300
DIA,2015-11-20,178.1699981689453,178.97000122070312,177.66000366210938,178.05999755859375,148.21961975097656,7730000
DIA,2015-11-23,177.8800048828125,178.47999572753906,177.3000030517578,177.74000549316406,147.9531707763672,2597000
DIA,2015-11-24,176.6699981689453,178.41000366210938,176.61000061035156,177.97999572753906,148.1529541015625,4369900
DIA,2015-11-25,178.00999450683594,178.3300018310547,177.7899932861328,177.92999267578125,148.11134338378906,2227400
DIA,2015-11-27,177.8000030517578,178.17999267578125,177.36000061035156,177.89999389648438,148.08644104003906,2878200
DIA,2015-11-30,178.1300048828125,178.3300018310547,177.1300048828125,177.22999572753906,147.52871704101562,3578500
DIA,2015-12-01,177.9199981689453,178.89999389648438,177.63999938964844,178.80999755859375,148.8439178466797,6058300
DIA,2015-12-02,178.63999938964844,179.0399932861328,177.0800018310547,177.2899932861328,147.57855224609375,7427100
DIA,2015-12-03,177.66000366210938,177.83999633789062,174.25999450683594,174.8300018310547,145.53094482421875,7005500
DIA,2015-12-04,175.25,178.67999267578125,175.13999938964844,178.4199981689453,148.51919555664062,6251600
DIA,2015-12-07,178.02000427246094,178.0800018310547,176.4199981689453,177.33999633789062,147.6202850341797,5647000
DIA,2015-12-08,175.67999267578125,176.86000061035156,174.9199981689453,175.77000427246094,146.31329345703125,6890200
DIA,2015-12-09,175.44000244140625,177.75999450683594,174.0800018310547,174.99000549316406,145.66404724121094,9545800
DIA,2015-12-10,175.17999267578125,177.1300048828125,174.85000610351562,175.8800048828125,146.40484619140625,5613800
DIA,2015-12-11,173.64999389648438,174.3800048828125,172.4499969482422,172.72999572753906,143.78285217285156,8895600
DIA,2015-12-14,172.97000122070312,173.9499969482422,171.52000427246094,173.89999389648438,144.75672912597656,12321600
DIA,2015-12-15,174.91000366210938,176.4499969482422,174.91000366210938,175.4600067138672,146.0552978515625,8039800
DIA,2015-12-16,176.42999267578125,178.0,174.97000122070312,177.63999938964844,147.86993408203125,11286600
DIA,2015-12-17,178.14999389648438,178.19000244140625,175.08999633789062,175.10000610351562,145.7556915283203,8504100
DIA,2015-12-18,173.83999633789062,173.91000366210938,170.88999938964844,171.0,142.67523193359375,10946100
DIA,2015-12-21,172.27999877929688,172.55999755859375,170.91000366210938,172.25,143.71815490722656,6466700
DIA,2015-12-22,173.10000610351562,174.27999877929688,172.17999267578125,174.00999450683594,145.18655395507812,6003700
DIA,2015-12-23,175.22000122070312,175.82000732421875,174.75999450683594,175.80999755859375,146.6884765625,6456600
DIA,2015-12-24,175.66000366210938,175.82000732421875,175.17999267578125,175.22000122070312,146.19615173339844,1765100
DIA,2015-12-28,174.49000549316406,175.1300048828125,174.1199951171875,174.97999572753906,145.99595642089844,2932200
DIA,2015-12-29,176.19000244140625,177.25,176.0,176.97999572753906,147.6646728515625,6145700
DIA,2015-12-30,176.57000732421875,176.72000122070312,175.6199951171875,175.8000030517578,146.6801300048828,2910000
DIA,2015-12-31,175.08999633789062,175.64999389648438,173.97000122070312,173.99000549316406,145.16989135742188,5773400
DIA,2016-01-04,171.0500030517578,171.32000732421875,169.35000610351562,171.2899932861328,142.9171142578125,14350800
DIA,2016-01-05,171.69000244140625,171.74000549316406,170.1699981689453,171.38999938964844,143.00054931640625,9413000
DIA,2016-01-06,168.9199981689453,169.97000122070312,168.00999450683594,168.94000244140625,140.95643615722656,8713600
DIA,2016-01-07,165.9600067138672,167.94000244140625,164.47999572753906,164.9600067138672,137.6356658935547,15400600
DIA,2016-01-08,165.9600067138672,166.38999938964844,163.0,163.24000549316406,136.20054626464844,12512400
DIA,2016-01-11,164.16000366210938,164.5,162.14999389648438,163.8300018310547,136.69288635253906,12353700
DIA,2016-01-12,165.19000244140625,165.77999877929688,163.0500030517578,164.9499969482422,137.62728881835938,10250300
DIA,2016-01-13,165.5399932861328,165.83999633789062,161.07000732421875,161.35000610351562,134.6236572265625,16369400
DIA,2016-01-14,162.02000427246094,164.69000244140625,160.61000061035156,163.58999633789062,136.49264526367188,14749500
DIA,2016-01-15,159.25999450683594,160.5800018310547,158.22999572753906,159.67999267578125,133.30030822753906,19969100
DIA,2016-01-19,161.4499969482422,161.6199951171875,158.80999755859375,160.02000427246094,133.58412170410156,10233800
DIA,2016-01-20,157.25,158.8800048828125,154.3800048828125,157.61000061035156,131.57225036621094,16436000
DIA,2016-01-21,157.80999755859375,160.2899932861328,156.8800048828125,158.60000610351562,132.39874267578125,16782400
DIA,2016-01-22,160.91000366210938,161.24000549316406,159.6199951171875,160.7899932861328,134.2269744873047,7390600
DIA,2016-01-25,160.41000366210938,160.72000122070312,158.6699981689453,158.6999969482422,132.48220825195312,5782500
DIA,2016-01-26,159.5,161.72000122070312,159.49000549316406,161.5399932861328,134.85305786132812,5945200
DIA,2016-01-27,160.57000732421875,162.22999572753906,158.61000061035156,159.3000030517578,132.9831085205078,10121900
DIA,2016-01-28,160.67999267578125,160.89999389648438,158.47000122070312,160.50999450683594,133.9932861328125,8613400
DIA,2016-01-29,161.61000061035156,164.42999267578125,161.3300018310547,164.3699951171875,137.21560668945312,6182800
DIA,2016-02-01,163.38999938964844,164.97000122070312,162.82000732421875,164.33999633789062,137.19053649902344,6977300
DIA,2016-02-02,162.6999969482422,162.6999969482422,160.94000244140625,161.41000366210938,134.7444305419922,7901000
DIA,2016-02-03,162.4199981689453,163.75,159.47999572753906,163.1999969482422,136.23880004882812,14249300
DIA,2016-02-04,162.82000732421875,164.8000030517578,162.5800018310547,164.13999938964844,137.0235595703125,11715800
DIA,2016-02-05,163.8699951171875,164.00999450683594,161.22000122070312,161.94000244140625,135.1869659423828,8292500
DIA,2016-02-08,160.11000061035156,160.80999755859375,158.0500030517578,160.35000610351562,133.85972595214844,13377600
DIA,2016-02-09,158.5399932861328,161.4600067138672,158.50999450683594,160.24000549316406,133.7677764892578,11449200
DIA,2016-02-10,160.97999572753906,162.3000030517578,159.22999572753906,159.38999938964844,133.05825805664062,8205700
DIA,2016-02-11,156.8000030517578,158.02000427246094,155.25999450683594,156.8000030517578,130.8961639404297,14806700
DIA,2016-02-12,158.16000366210938,159.97999572753906,157.66000366210938,159.97999572753906,133.55076599121094,7073000
DIA,2016-02-16,161.75999450683594,162.2899932861328,160.6199951171875,162.1999969482422,135.4039764404297,5451200
DIA,2016-02-17,163.42999267578125,165.25999450683594,163.3300018310547,164.92999267578125,137.68307495117188,5584200
DIA,2016-02-18,165.3300018310547,165.4499969482422,164.2899932861328,164.52000427246094,137.34080505371094,5187600
DIA,2016-02-19,163.17999267578125,163.80999755859375,162.58999633789062,163.6999969482422,137.16725158691406,4660600
DIA,2016-02-22,165.35000610351562,166.4600067138672,165.1300048828125,165.94000244140625,139.04432678222656,3450700
DIA,2016-02-23,165.61000061035156,165.75999450683594,163.83999633789062,164.14999389648438,137.54437255859375,6052800
DIA,2016-02-24,162.60000610351562,164.89999389648438,161.47000122070312,164.6699981689453,137.98007202148438,8003800
DIA,2016-02-25,165.02999877929688,166.83999633789062,164.39999389648438,166.83999633789062,139.79837036132812,5266900
DIA,2016-02-26,167.83999633789062,167.9499969482422,166.1199951171875,166.27999877929688,139.3291778564453,3798000
DIA,2016-02-29,166.16000366210938,167.2100067138672,164.9600067138672,164.9600067138672,138.22303771972656,3485000
DIA,2016-03-01,166.00999450683594,168.58999633789062,165.7100067138672,168.52000427246094,141.2060546875,3914300
DIA,2016-03-02,168.02000427246094,168.92999267578125,167.5500030517578,168.88999938964844,141.51612854003906,3106200
DIA,2016-03-03,168.72999572753906,169.38999938964844,168.1199951171875,169.35000610351562,141.901611328125,2968200
DIA,2016-03-04,169.52999877929688,170.5500030517578,168.9199981689453,170.02000427246094,142.4629364013672,3524900
DIA,2016-03-07,169.3699951171875,170.92999267578125,169.3000030517578,170.6199951171875,142.96566772460938,3236000
DIA,2016-03-08,169.8000030517578,170.75999450683594,169.22000122070312,169.6199951171875,142.12779235839844,2832700
DIA,2016-03-09,170.41000366210938,170.58999633789062,169.5399932861328,170.02000427246094,142.4629364013672,3584000
DIA,2016-03-10,170.6699981689453,171.39999389648438,168.3000030517578,170.05999755859375,142.4965057373047,4862300
DIA,2016-03-11,171.47000122070312,172.33999633789062,171.4199981689453,172.22999572753906,144.31483459472656,3674200
DIA,2016-03-14,171.6999969482422,172.88999938964844,171.6999969482422,172.41000366210938,144.46554565429688,2658400
DIA,2016-03-15,171.61000061035156,172.6699981689453,171.32000732421875,172.63999938964844,144.65826416015625,2431600
DIA,2016-03-16,172.2100067138672,173.94000244140625,172.1699981689453,173.47000122070312,145.353759765625,3556200
DIA,2016-03-17,173.4600067138672,175.41000366210938,173.0800018310547,174.94000244140625,146.58554077148438,4070500
DIA,2016-03-18,175.27000427246094,175.9499969482422,175.0399932861328,175.69000244140625,147.5301971435547,5112000
DIA,2016-03-21,175.6199951171875,176.2100067138672,175.25,176.00999450683594,147.79888916015625,2884900
DIA,2016-03-22,175.3000030517578,176.25999450683594,175.14999389648438,175.6999969482422,147.53855895996094,3980100
DIA,2016-03-23,175.22000122070312,175.5500030517578,174.60000610351562,174.80999755859375,146.79132080078125,5039200
DIA,2016-03-24,173.85000610351562,174.94000244140625,173.6999969482422,174.94000244140625,146.90045166015625,5104900
DIA,2016-03-28,175.1300048828125,175.58999633789062,174.66000366210938,175.1199951171875,147.05152893066406,3098800
DIA,2016-03-29,174.49000549316406,176.17999267578125,174.05999755859375,176.07000732421875,147.84930419921875,5584100
DIA,2016-03-30,177.11000061035156,177.64999389648438,176.50999450683594,176.88999938964844,148.5378875732422,3858000
DIA,2016-03-31,176.92999267578125,177.3000030517578,176.42999267578125,176.63999938964844,148.3279571533203,3155400
DIA,2016-04-01,175.7100067138672,177.85000610351562,175.41000366210938,177.72000122070312,149.2348175048828,4035200
DIA,2016-04-04,177.6300048828125,177.8800048828125,176.8800048828125,177.1199951171875,148.73098754882812,2318900
DIA,2016-04-05,176.0800018310547,176.9600067138672,175.57000732421875,175.82000732421875,147.63937377929688,5439600
DIA,2016-04-06,175.86000061035156,177.08999633789062,175.24000549316406,177.0399932861328,148.66380310058594,4086700
DIA,2016-04-07,175.77999877929688,176.22999572753906,174.67999267578125,175.2899932861328,147.1942596435547,5251900
DIA,2016-04-08,176.25,176.80999755859375,175.11000061035156,175.66000366210938,147.50497436523438,2565300
DIA,2016-04-11,176.1199951171875,177.1699981689453,175.41000366210938,175.44000244140625,147.3202667236328,3237700
DIA,2016-04-12,175.72999572753906,177.27999877929688,175.36000061035156,177.08999633789062,148.70579528808594,3588400
DIA,2016-04-13,178.0,179.02000427246094,177.9199981689453,178.9199981689453,150.24241638183594,5400200
DIA,2016-04-14,179.02999877929688,179.5,178.75,179.11000061035156,150.40213012695312,3689700
DIA,2016-04-15,178.99000549316406,179.13999938964844,178.41000366210938,178.67999267578125,150.14999389648438,3799900
DIA,2016-04-18,178.1300048828125,179.8300018310547,178.10000610351562,179.77999877929688,151.07435607910156,2573700
DIA,2016-04-19,180.13999938964844,180.77000427246094,179.58999633789062,180.32000732421875,151.52809143066406,2992100
DIA,2016-04-20,180.0,181.4199981689453,180.0,180.75,151.88941955566406,2628900
DIA,2016-04-21,180.63999938964844,180.8800048828125,179.4199981689453,179.6999969482422,151.00706481933594,2760300
DIA,2016-04-22,179.61000061035156,180.0800018310547,178.8699951171875,179.89999389648438,151.1751251220703,2410500
DIA,2016-04-25,179.22999572753906,179.58999633789062,178.3300018310547,179.5399932861328,150.87261962890625,2485500
DIA,2016-04-26,179.83999633789062,180.25999450683594,179.11000061035156,179.63999938964844,150.95669555664062,2241000
DIA,2016-04-27,179.1199951171875,180.64999389648438,178.99000549316406,180.25,151.46925354003906,3569300
DIA,2016-04-28,179.05999755859375,180.14999389648438,177.74000549316406,178.1999969482422,149.74655151367188,3550700
DIA,2016-04-29,177.39999389648438,177.9499969482422,176.2899932861328,177.58999633789062,149.2339324951172,5496000
DIA,2016-05-02,178.0800018310547,178.91000366210938,177.50999450683594,178.6999969482422,150.16673278808594,2463100
DIA,2016-05-03,177.47999572753906,177.8300018310547,176.47999572753906,177.3000030517578,148.9903106689453,4643200
DIA,2016-05-04,176.3800048828125,177.2100067138672,175.89999389648438,176.32000732421875,148.1668243408203,3446000
DIA,2016-05-05,176.8300018310547,177.22000122070312,176.0,176.44000244140625,148.2676544189453,1778800
DIA,2016-05-06,175.69000244140625,177.39999389648438,175.67999267578125,177.33999633789062,149.02395629882812,2940800
DIA,2016-05-09,177.25,177.75999450683594,176.6199951171875,176.97999572753906,148.72132873535156,1921700
DIA,2016-05-10,177.72000122070312,179.27000427246094,177.63999938964844,179.1999969482422,150.5869598388672,2867200
DIA,2016-05-11,178.6999969482422,178.94000244140625,177.25999450683594,177.3000030517578,148.9903106689453,2697200
DIA,2016-05-12,177.80999755859375,178.1199951171875,176.39999389648438,177.4199981689453,149.0911102294922,2534900
DIA,2016-05-13,176.89999389648438,177.52000427246094,175.25999450683594,175.47999572753906,147.46080017089844,3336800
DIA,2016-05-16,175.69000244140625,177.6999969482422,175.5800018310547,177.25999450683594,148.95664978027344,2393500
DIA,2016-05-17,176.91000366210938,177.24000549316406,174.9199981689453,175.55999755859375,147.5281524658203,3349500
DIA,2016-05-18,175.0800018310547,176.72999572753906,174.52999877929688,175.6300048828125,147.58697509765625,4097800
DIA,2016-05-19,174.9499969482422,175.1999969482422,173.6699981689453,174.67999267578125,146.78860473632812,5090900
DIA,2016-05-20,174.72000122070312,175.5399932861328,174.50999450683594,174.75999450683594,147.37217712402344,2749700
DIA,2016-05-23,174.83999633789062,175.3300018310547,174.60000610351562,174.77999877929688,147.3890380859375,1736000
DIA,2016-05-24,175.75999450683594,177.22999572753906,175.64999389648438,176.86000061035156,149.14309692382812,2797000
DIA,2016-05-25,177.5,178.74000549316406,177.4499969482422,178.27999877929688,150.340576171875,2711900
DIA,2016-05-26,178.49000549316406,178.69000244140625,177.82000732421875,178.0800018310547,150.17185974121094,2263200
DIA,2016-05-27,178.22000122070312,178.58999633789062,178.05999755859375,178.5,150.52601623535156,1628300
DIA,2016-05-31,178.97999572753906,178.97999572753906,177.1300048828125,177.64999389648438,149.80931091308594,2395400
DIA,2016-06-01,176.97999572753906,177.97999572753906,176.5500030517578,177.72999572753906,149.87672424316406,2481200
DIA,2016-06-02,177.3000030517578,178.30999755859375,176.97999572753906,178.27999877929688,150.340576171875,1965900
DIA,2016-06-03,177.8699951171875,178.2899932861328,176.83999633789062,178.05999755859375,150.1549072265625,4367200
DIA,2016-06-06,178.49000549316406,179.4600067138672,178.41000366210938,179.17999267578125,151.09938049316406,2720300
DIA,2016-06-07,179.4600067138672,179.99000549316406,179.33999633789062,179.3800048828125,151.26809692382812,1572300
DIA,2016-06-08,179.6699981689453,180.17999267578125,179.5399932861328,180.05999755859375,151.8416290283203,1713500
DIA,2016-06-09,179.3699951171875,180.0399932861328,179.13999938964844,179.8800048828125,151.68980407714844,2141800
DIA,2016-06-10,178.6999969482422,179.24000549316406,178.11000061035156,178.7100067138672,150.70321655273438,4126600
DIA,2016-06-13,178.0,179.0,177.36000061035156,177.36000061035156,149.56466674804688,5111300
DIA,2016-06-14,177.0,177.4199981689453,176.0,176.80999755859375,149.10089111328125,3643400
DIA,2016-06-15,177.25,177.83999633789062,176.3800048828125,176.57000732421875,148.89854431152344,2470100
DIA,2016-06-16,175.72999572753906,177.6699981689453,174.8000030517578,177.4600067138672,149.6491241455078,5573700
DIA,2016-06-17,177.14999389648438,177.14999389648438,175.77000427246094,176.52000427246094,149.15469360351562,2748000
DIA,2016-06-20,178.39999389648438,179.22999572753906,177.75999450683594,177.8000030517578,150.2362823486328,2958400
DIA,2016-06-21,178.1199951171875,178.52999877929688,177.72999572753906,178.05999755859375,150.45591735839844,1854700
DIA,2016-06-22,178.22999572753906,178.9499969482422,177.42999267578125,177.57000732421875,150.0419464111328,2966200
DIA,2016-06-23,179.02000427246094,179.8300018310547,178.6699981689453,179.80999755859375,151.93467712402344,2949100
DIA,2016-06-24,174.5500030517578,176.67999267578125,173.3000030517578,173.6199951171875,146.70428466796875,11377900
DIA,2016-06-27,172.47999572753906,172.47999572753906,170.3699951171875,171.1999969482422,144.65943908691406,7683900
DIA,2016-06-28,172.85000610351562,173.86000061035156,172.1999969482422,173.82000732421875,146.87330627441406,5642800
DIA,2016-06-29,175.16000366210938,176.82000732421875,175.0,176.63999938964844,149.256103515625,5578200
DIA,2016-06-30,177.0500030517578,179.0800018310547,176.86000061035156,179.0,151.25022888183594,5069000
DIA,2016-07-01,178.77999877929688,179.8000030517578,178.77999877929688,179.30999755859375,151.5122528076172,3998200
DIA,2016-07-05,178.5800018310547,178.67999267578125,177.66000366210938,178.2100067138672,150.582763671875,3233100
DIA,2016-07-06,177.61000061035156,179.10000610351562,176.9600067138672,178.97999572753906,151.23333740234375,5395400
DIA,2016-07-07,179.14999389648438,179.72000122070312,178.0399932861328,178.7899932861328,151.0727996826172,2343300
DIA,2016-07-08,180.00999450683594,181.55999755859375,179.97999572753906,181.3000030517578,153.19374084472656,5177300
DIA,2016-07-11,181.86000061035156,182.72000122070312,181.77999877929688,182.1199951171875,153.88653564453125,2358700
DIA,2016-07-12,183.00999450683594,183.6199951171875,182.77999877929688,183.38999938964844,154.9596710205078,3128000
DIA,2016-07-13,183.67999267578125,183.8000030517578,183.0500030517578,183.60000610351562,155.1371612548828,2390500
DIA,2016-07-14,185.05999755859375,185.27000427246094,184.57000732421875,184.9600067138672,156.286376953125,3354700
