"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","6 Jan 2021","good compny","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW40162220.htm","Psr i","Former employee, less than 1 year","South Twenty Four Parganas","","","very good compny to know the how distribution works.","too much pressure from upper line","Show more"
"5.0","19 Oct 2021","Good Place","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW54184142.htm","Human resources associate","Current employee, more than 1 year","Ghaziabad","","","It’s a good and fast growing company.

1. Growth is good 
2. Learning’s enhancement 
3. Good Culture","I don’t find such cons as of now.","Show more"
"4.0","16 Feb 2016","Motivating Superiors and good work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW9591220.htm","Anonymous employee","Former employee, more than 3 years","New Delhi","Good work environment, structured processes, Good Management with very open culture,","Lack of trainings and limited scope of learnings.","","",""
"4.0","18 Dec 2016","Sales Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW13036988.htm","Regional sales manager","Current employee, more than 3 years","Calcutta","","","Established brands, opportunities to implement new ideas","Centralized decision making, traditional ways","Show more"
"5.0","17 Sept 2018","Good Work -Life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW22524752.htm","Graduate engineer trainee","Former employee, more than 1 year","Baddi","Number of different product lines, which helps to understand general manufacturing process design easily.","I can't think of any real cons.","","",""
"5.0","30 Nov 2018","Good Career Growth Path","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW23649129.htm","Senior sales in charge","Former employee, more than 3 years","","","","Work Culture, Progressive Thoughts, Cooperative Managers","No Such specific concern found","Show more"
"5.0","2 Apr 2019","Working as Sr. Key Account Officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW25464281.htm","Senior key account executive","Current employee, less than 1 year","Mumbai","","","-  Work Life Balance
- Supportive & Motivating Management","Nothing so far. Need to be more focused on innovation","Show more"
"4.0","9 Dec 2020","Sr Research Scientist trace analysis and Mass Spectrometry leading Bruker 400 NMR SPECTROSCOPY Food Screener","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW39277513.htm","Senior research associate","Current employee","Ghaziabad","Good Organization, Balancing Personal life","Need to be improvement for employees.","","",""
"5.0","21 Jun 2021","One of the best organizations to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW48631946.htm","Management trainee (sales and marketing)","Current employee, less than 1 year","","","","-Great Company to work with
-Ample opportunities to grow
-Supportive management
-Good Pay","-Didn't face any bad experiences until now","Show more"
"4.0","24 Dec 2021","About company","https://www.glassdoor.co.in/Reviews/Employee-Review-Dabur-India-Limited-RVW57068189.htm","Human resources","Current employee, more than 1 year","Hyderābād","","","Employee friendly environment, good to work, ton of learning, good at job security","Extra working hours without OT,","Show more"
