"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","19 Aug 2020","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW35071414.htm","Intern","Current intern","","Best company to intern with.","Projects were not assigned properly.","","",""
"5.0","16 Sept 2020","Industry","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36053606.htm","Mechanical engineer","Former intern","","Amazing life in the company","No cons in the company","","",""
"4.0","7 Oct 2020","good job","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36865331.htm","Anonymous employee","Current employee, less than 1 year","","14 days on off period","remoteness from the outside world","","",""
"4.0","9 Oct 2020","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW36964728.htm","Anonymous intern","Former intern, less than 1 year","Dehradun","all good , friendly atmosphere present","management could improve a bit","","",""
"5.0","2 Nov 2020","Nil","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW37927527.htm","Executive engineer","Current employee, more than 5 years","Uran","Work life balance is good","Stagnant growth and seniority hierarchy","","",""
"4.0","13 Dec 2020","Stability","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW39446007.htm","Assistant executive engineer","Former employee, more than 1 year","Ahmedabad","Stability, work life balance, good salary","Slow growth, frequent transfer, politics","","",""
"4.0","19 Dec 2020","Salary Structure","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW39628053.htm","General manager","Current employee, more than 10 years","Mumbai","Good remuneration and care taking","Limited growth opportunities, not challenging","","",""
"4.0","17 Jan 2021","...","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW40881004.htm","Executive engineer","Former employee","Anklesvar","Provides good work life balance.","Lack of flexibility among the managers.","","",""
"3.0","27 Jan 2021","Work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW41487228.htm","Senior software engineer","Current employee, more than 1 year","Surat","To much work in company","Less empowerment by manager and team","","",""
"5.0","20 Mar 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW44316094.htm","Engineer","Current employee","","Good work culture in company","bad work environment in company","","",""
"5.0","5 Apr 2021","GP","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW45046631.htm","Geophysicist","Current employee","Mumbai","Good working environment and seniors","Slow growth of an employee","","",""
"3.0","7 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW45164190.htm","Anonymous intern","Former intern","","Good work life balance. Interesting field.","Beureucracy is present. Poor employee growth","","",""
"5.0","12 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW45414595.htm","Anonymous freelancer","Former freelancer, more than 1 year","Surat","Many Many Many Many Many","None None None None None","","",""
"5.0","21 Jul 2021","ONGC","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW50080278.htm","Dgm - operations","Former employee","Ahmedabad","Best rem uner ati on","Transferable job all India basis","","",""
"5.0","31 Aug 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW51880379.htm","Engineer","Current employee","Mumbai","Pros are very very good","The cons are absolutely nothing","","",""
"4.0","8 Nov 2021","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW55071075.htm","Anonymous intern","Former intern","","Good mentorship and interesting projects","Management is not much approachable","","",""
"4.0","11 Dec 2021","Profile","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW56560267.htm","Aee (production)","Current employee, more than 3 years","","","","Salary 
Work life balance
No mental pressure","Harsh job 
Harsh conditions
No Learnings","Show more"
"4.0","12 Dec 2021","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW56568280.htm","General manager","Current employee","Surat","","","Best work environment.
Work life balance.","Same work not challanging as it","Show more"
"5.0","22 Dec 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW56997916.htm","Graduate assistant production operator","Current contractor, less than 1 year","","","","Good salary
Hardworking
Intelligence
Ability to solve problems","Physical works
Need more Physique
Family missing","Show more"
"4.0","18 Jul 2018","About","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW21530568.htm","Anonymous employee","Former employee","","Good company in all respect","Posting location may be diverse","","",""
