"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","3 Aug 2021","just like any other company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW50627687.htm","R and d engineer","Current employee","Bengaluru","","",""
"5.0","18 Aug 2021","Project Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW51325590.htm","Project manager","Current employee","Mysore","","",""
"4.0","30 Sept 2021","Great company to work. Employee friendly","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW53339656.htm","Anonymous employee","Current employee, more than 8 years","Bengaluru","Employee friendly culture
No manager pressure
Independence in job","Salary structure could be better","Show more"
"5.0","2 Nov 2021","About salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW54803871.htm","Senior engineer sales","Former employee, more than 1 year","Bangalore Rural","It will be give good package salary","There is no such one in ABB","Show more"
"5.0","7 Dec 2021","excellent","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW56379691.htm","Reporting & analytics","Current employee","Bengaluru","everything on place and they encourage well","I have not noticed till date","Show more"
"3.0","14 Aug 2013","Good technical experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW2933038.htm","Team leader","Current employee, more than 10 years","Chennai","Very systematic approach
Good infrastructure
Gradeless organisation role based","Salary not satisfied
Knowlegde transfer can be better","Show more"
"2.0","14 Apr 2015","Proposal Engineer","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW6336796.htm","Applications engineer","Current employee","Bengaluru","","",""
"5.0","17 Mar 2016","R&D Project Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW9959297.htm","Anonymous employee","Current employee, more than 3 years","Mumbai","Focus on core values","Takes its own time","Show more"
"4.0","2 Jun 2016","Design","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW10812481.htm","Senior design engineer","Current employee, more than 3 years","Vadodara","Knowledge Sharing, 
Working Enviornment
Safe enviornment","Feedback about Management is poor
Salery is less","Show more"
"3.0","18 Jan 2017","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW13389951.htm","Associate scientist","Current employee","Chennai","semi-psu. Not much work. Ethical and Punctual","semi-psu. irritation. Lazyness, Less money","Show more"
"3.0","19 Apr 2017","Ethical company to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW14703970.htm","Subject matter expert","Current employee, more than 3 years","Bengaluru","lots of carreer opportunities

cross skilling on new technology possible","work hours 

ODC hours calculation","Show more"
"4.0","11 May 2017","Tell your friend its best jb","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW15023055.htm","Intern","Former intern, more than 1 year","Indi, Karnataka","nice culture
environment 
if am are","nothing
good working space
high time
low work hour","Show more"
"4.0","25 Sept 2017","Good organisation to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW17006084.htm","Engineer","Current employee, more than 3 years","Bengaluru","","",""
"4.0","18 Dec 2017","PROJECT ENGINEER","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW18390558.htm","Project engineer","Current employee, less than 1 year","Noida","The very good work culture of the company.","load of work is too much.","Show more"
"4.0","25 Dec 2017","DCS Engineer","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW18473223.htm","Dcs systems engineer","Current employee, more than 5 years","Bengaluru","Friendly Working atmosphere and Better Employee treatment","Need To Travel as DCS Commissioning/Service Engineer","Show more"
"3.0","6 Feb 2018","Good Place to Work At","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW19115899.htm","Specialist","Current employee, more than 1 year","Bengaluru","","",""
"3.0","9 Feb 2018","Review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW19161691.htm","Embedded software engineer","Current employee, more than 3 years","Bengaluru","Work Life balance is very good","Compensation is low
Presentation works better then code","Show more"
"5.0","5 Feb 2018","Bid Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW19085463.htm","Bid manager","Current employee, more than 5 years","Bengaluru","Freedom to work and take ownership","Nothing to comment its all personal feelings","Show more"
"5.0","14 Mar 2018","Will for learning","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW19698315.htm","Electrical and automation engineer","Current contractor, more than 1 year","Bengaluru","","",""
"4.0","28 May 2018","Senior eng","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW20777483.htm","Senior engineer","Current employee, more than 3 years","Bengaluru","","",""
"3.0","20 Oct 2018","Good Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW23038982.htm","Management staff","Former employee, more than 1 year","Bengaluru","","",""
"3.0","29 Jun 2019","Slow moving world","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW27695719.htm","Internship","Former intern, less than 1 year","Bengaluru","Food is excellent
Senior people will always help you out","Very old schooled
Work is highly non-innovative","Show more"
"3.0","29 Jul 2019","Balanced","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW28308085.htm","Senior software engineer","Current employee, more than 1 year","Bengaluru","Good start up salary for freshers","Less hike, less new projects","Show more"
"4.0","6 Oct 2019","Good Environment","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW29647535.htm","Anonymous employee","Current employee, more than 5 years","Raipur, Chhattisgarh","They are very helpful in work","I am not feeling any cons","Show more"
"4.0","30 Mar 2020","Nice place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW32536513.htm","Consultant","Current employee","Mumbai","","",""
"5.0","24 Apr 2020","Good company to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW32866988.htm","Business development manager","Current employee","Pune","","",""
"5.0","31 Aug 2020","SCADA Engineer","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW35457759.htm","Scada engineer","Current employee, more than 3 years","Chennai","","",""
"4.0","20 Sept 2020","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW36162789.htm","Manager","Current employee","Gurgaon, Haryana","","",""
"4.0","1 Nov 2020","Comissioning Engineer","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW37863397.htm","Senior comissioning engineer","Current employee, more than 8 years","Bengaluru","","",""
"4.0","13 Jan 2021","good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW40610805.htm","Qa automation engineer","Current employee","Bengaluru","","",""
"5.0","19 Feb 2021","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW42754687.htm","Senior specialist scm","Former employee, more than 3 years","Bengaluru","","",""
"3.0","1 Mar 2021","was good but they pay less","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW43300817.htm","Design and development engineer","Former employee, less than 1 year","Bengaluru","","",""
"4.0","14 Mar 2021","Product development","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW43984285.htm","Senior research engineer","Former employee, less than 1 year","Bengaluru","","",""
"4.0","15 Mar 2021","R&D review","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW44007408.htm","R&d manager","Current employee, more than 10 years","Bengaluru","Great place to learn and grow.","Relatively low salary compared to industry","Show more"
"5.0","12 Mar 2021","Amazing to start with","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW43927002.htm","Management trainee","Current employee, less than 1 year","Bengaluru","","",""
"3.0","6 Apr 2021","ABB India","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW45069270.htm","Project manager","Former employee, more than 8 years","Farīdābād, Haryana","","",""
"5.0","1 May 2021","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW46324181.htm","Anonymous employee","Former employee, more than 1 year","Bengaluru","","",""
"3.0","26 May 2021","Review for ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW47477235.htm","Tech lead","Former employee","Bengaluru","","",""
"5.0","14 Jun 2021","Technology company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW48298325.htm","Project manager","Current employee","Bengaluru","","",""
"4.0","16 Jun 2021","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW48409823.htm","Finance controller","Current employee","Bengaluru","","",""
"4.0","19 Jun 2021","Salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW48561187.htm","Financial analyst","Former employee, more than 1 year","Bengaluru","Good company to learn different processes","You will have to stretch most of the times","Show more"
"3.0","23 Jun 2021","No Work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW48773091.htm","Associate project engineer","Former employee","Bengaluru","","",""
"5.0","2 Jul 2021","Good Pay Structure for global roles","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW49235626.htm","Product manager","Former employee, more than 5 years","Bengaluru","All Good
Good Employer
Culture is good","No diversity in the organisation","Show more"
"3.0","23 Aug 2021","ABB Rating","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW51534179.htm","Postdoctoral fellow","Former employee","Vadodara","","",""
"3.0","13 Oct 2021","Good Place to work in ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW53913974.htm","Human resources specialist (hr specialist)","Current employee, more than 1 year","Bengaluru","","",""
"5.0","17 Nov 2021","good place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW55519365.htm","R&d engineer","Current employee, more than 3 years","Bengaluru","","",""
"5.0","5 Sept 2013","very good working culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW3015421.htm","Anonymous employee","Current employee, more than 1 year","Chennai","","",""
"4.0","28 Oct 2015","Opinion","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW8469725.htm","Sales engineer","Former employee, more than 3 years","Bengaluru","","",""
"5.0","4 Dec 2015","Supply Chain Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW8827258.htm","Anonymous employee","Current employee, more than 5 years","Bengaluru","> Clear Vision
> Supportive management
> Creative environment","> Less career growth path","Show more"
"4.0","5 Jul 2016","Consider it","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW11131389.htm","Anonymous employee","Current employee, less than 1 year","Noida","","",""
"4.0","8 Dec 2016","Product Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW12941710.htm","Product manager","Current employee, more than 5 years","Bengaluru","","",""
"5.0","21 Dec 2016","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW13067606.htm","Dcs","Current employee","Bengaluru","Good Environment and My ever Dream ompany","No downsides to Work in ABB","Show more"
"4.0","19 Jun 2017","work culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW15530004.htm","Kam","Current employee, less than 1 year","North","good work culture
less pressure comparatively to other MNC's","stagnant salary , less hike yearwise","Show more"
"4.0","8 Jul 2017","Excellent work environment","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW15802554.htm","Senior quality engineer","Current employee, more than 8 years","Vadodara","ABB follows All 5 value pairs","Salary hike issue over the year","Show more"
"4.0","25 Jul 2017","Good culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW16056982.htm","Manager","Current employee, more than 5 years","Bengaluru","","",""
"3.0","18 Jan 2018","Safety Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW18795055.htm","Safety manager","Current employee, more than 5 years","Jamshedpur","Salary timing  and  audit rule","Low salary  Distant project  and","Show more"
"5.0","9 Mar 2018","Lead design engineer","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW19606003.htm","Lead design engineer","Current employee, more than 10 years","Bangalore Rural","","",""
"3.0","18 Dec 2018","Sr. Engineer - Technical","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW23876235.htm","Senior engineer","Former employee, more than 8 years","Mumbai","Work life balance & Stability","Sluggish growth for your career","Show more"
"5.0","14 Dec 2018","ok","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW23829291.htm","It software developer","Current employee","Bengaluru","","",""
"4.0","2 Apr 2019","Great Internship learning experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW25482603.htm","Internship","Former intern, less than 1 year","Bengaluru","","",""
"4.0","6 Apr 2019","Quality Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW25549426.htm","Quality manager","Current employee, more than 10 years","Bengaluru","Work life balance, job security, opportunity to learn.","Middle management leadership need improvement.","Show more"
"4.0","10 Jun 2019","Talent Acquistion Executive","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW26561886.htm","Talent acquisition executive","Current contractor, less than 1 year","Bengaluru","","",""
