"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"1.0","13 Oct 2014","Dont ever join a govt organization.. Its bad as hell","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW5158370.htm","Anonymous employee","Current employee","","","","","Govt job.. So no pressure.. Lovr to work here","This place is really pathetic.. Manager dont work at all"
"1.0","8 Aug 2016","poor bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW11491981.htm","Anonymous employee","Current employee, more than 1 year","","Near home posting for north indians","1)poor management and hr
2)lack of infrastructure
3)poor policies for promotion
4)working environment is worst","Show more","",""
"1.0","14 Sept 2012","One of the Worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW1954434.htm","Deputy manager - it","Current employee, more than 3 years","Trichy","there is nothing positively available to say about them","no proper planning
no proper usage of resources","Show more","",""
"1.0","14 Sept 2018","Not good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW22487618.htm","Anonymous contractor","Current contractor","","","","","Nothing,worst bank in India.Not respond quickly,worst bank in India.even customers also not talk properly.","Not respond quickly,worst bank in India.even customers also not talk properly."
"1.0","23 Jul 2018","Join if you want to be old furniture of Bank","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW21617602.htm","It officer","Current employee, less than 1 year","New Delhi","Work life balance
Lot of Perks","No process at any level
Poor at times pathetic infrastructure
Lot of politics","Show more","",""
"1.0","24 Aug 2021","Not a nice place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW51585798.htm","Team leader","Former employee, less than 1 year","","","","","Lot to learn, as there is too much work","No good environment, too much internal politics"
"1.0","2 Jun 2021","PNB review","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW47776933.htm","Consultant","Former employee","Prayag","","","","Its a Sarkari org. Okay if you want to relax","Useless. No Career advantage for future"
"1.0","22 Oct 2021","Average company","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW54335258.htm","Anonymous employee","Current employee, more than 10 years","","","","","Nothing much as pros in this bank","Worst work culture. Management is poor"
"1.0","26 Jul 2020","Life waste","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW34444530.htm","Assistant manager","Current employee, more than 5 years","New Delhi","","","","Government based bank,so one have job security","Poor HR policies and pay"
"1.0","18 Sept 2020","Worst place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW36101633.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","","","","None are there to mention","Only job security nothing else"
"1.0","9 Feb 2021","Explore something else","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW42231034.htm","Senior branch manager","Former employee, more than 5 years","New Delhi","","","","Govt bank offer job security","Worst work culture Typically sarkari bank"
"1.0","14 Jan 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW57913383.htm","Officer","Former employee","","","","","Public sector bank and govt","Less salary and high work load"
"3.0","23 Sept 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW91257588.htm","Credit analyst","Current employee, more than 3 years","London, England","","","","Good salary, Good support, training provided","Can include people into more decision making"
"3.0","24 Jun 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW88525592.htm","Kyc analyst","Former contractor","London, England","","","","Work life balance, culture, na","Poor pay,na, na, na, na"
"2.0","20 Jun 2024","Family Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW88421105.htm","Deputy manager","Current employee","London, England","","","","Good place to learn, nice people.","No flexibility, long hours, rigid enviromnemt"
"2.0","5 Jan 2024","Pnb","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW83070659.htm","Auitor","Former employee","London, England","","","","If you are lucky then good team","A growing company so has its limitations"
"5.0","3 Oct 2023","Great Bank to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW80627364.htm","Anonymous employee","Former employee, more than 3 years","","","","","excellent support from managers and constant help from them to new joinees.","Pay scale can be improved in respect of amount of work employees are doing."
"3.0","28 Sept 2023","Challenging Work Environment with Potential for Improvement","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW80511162.htm","Senior credit analyst","Current employee, more than 10 years","Dubai","","","","One of the largest bank in India Government Support Wide Presence in India","Office Politics Challenging Work Environment Poor work Culture Toxic Mindset"
"4.0","19 Jul 2023","Great work space","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW78382843.htm","Banker","Current employee","","Punjab national bank is a public sector bank in India that provides huge job opportunities and maintain a very good customer relationship","Pay is less compared to the banks outside india","Show more","",""
"5.0","13 Jun 2023","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW77320667.htm","Manager","Former employee","","","","","Perks, family life, good pay.","Work life balance, 6 days banking"
"5.0","2 Jun 2023","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW77006645.htm","Bank customer service representative","Former employee","","","","","Well doing in Digital Marketing area","Lack of Training of employees"
"5.0","5 Apr 2023","It was a good bank, when they operated in Kazakhstan","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW75207632.htm","Cashier","Former employee, more than 1 year","Pavlodar","","","","One of the best salaries in banking in Kazkhstan","The director of our branch was too harsh"
"1.0","26 Apr 2023","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Punjab-National-Bank-RVW75878993.htm","Assistant manager","Current employee, less than 1 year","London, England","","","","Traditional conservative bank with minimum risk taking","Growth opportunities are very slow"
