"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","8 Dec 2021","Reputed 200 year old public sector bank of India.","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW56384147.htm","Deputy manager","Former employee","Jagdalpur, Chhattisgarh","Job stability and security, perks, safe space for women.","There is 6 day a week working.","","",""
"4.0","10 Jun 2012","Its too hectic here","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW1582106.htm","Branch underwriting manager","Current employee, less than 1 year","Bhopal","","","Atleast this company does not have hidden package structure","Too much work in this company","Show more"
"3.0","6 Feb 2013","Very Exciting","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW2345250.htm","Probationary officer","Former employee, more than 1 year","Raipur, Chhattisgarh","","","one of the largest banks of the world.","overloaded with government thrusted works.","Show more"
"5.0","3 Mar 2013","Outstanding","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW2422426.htm","Assistant (cash & accounts)","Current employee, more than 1 year","Mumbai","","","Unities, Liabilities, Humor, Authenticity, Legal Approach","Customer Relationship, Remote area ATM service, Coin Vending Machine.","Show more"
"5.0","13 Oct 2013","Very good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW3174743.htm","Dy manager","Current employee, more than 10 years","Mumbai","","","work culture and security. very large worldwide organisation.","enormous work and comparatively  less perks","Show more"
"5.0","14 Jul 2014","Beat Indian Bank to work!","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW4574312.htm","Intern","Former intern, less than 1 year","Mumbai","SBI is a great place to work. The environment is very comfortable and very professional employees.","Nothing to change!","","",""
"4.0","4 Feb 2015","Awesome place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW5848183.htm","Probationary officer","Current employee, more than 3 years","Mumbai","very good atmosphere , good employees , nice pay scales","transfer very frequesntly , remote location postings and late night works","","",""
"2.0","8 Jun 2015","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW6832429.htm","Anonymous employee","Former employee, more than 5 years","","","","Good place to learn and understanding of various investmnent banking products","Career progression and internal politics","Show more"
"3.0","12 Apr 2016","Assistant Vice President","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW10243408.htm","Credit analyst","Current employee, less than 1 year","Mumbai","Good exposure across industries and good initial learning","Role gets stereo typed after one point. No scope of job enrichment for lateral recruits.","","",""
"4.0","14 Jun 2016","Good working","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW10920535.htm","Anonymous employee","Current employee","","","","You can earn good knowledge and experience","Every one treat like a good employee","Show more"
"4.0","21 Jun 2016","Credit Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW10987280.htm","Credit analyst","Current contractor, more than 8 years","Ludhiana","","","Competitive Pay package
Dealing with high value customers","Stuck in same role  for years.
Inconsistent appraisal and transfer policy.","Show more"
"4.0","17 Aug 2016","VP","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW11588785.htm","Anonymous employee","Current employee","","","","Huge organization, best place fir a fresher, loads of learning opportunities.","Hierarchical structure, lack off well defined career path.","Show more"
"4.0","10 Nov 2016","Good Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-RVW12621041.htm","Credit analyst","Current employee","Bhubaneshwar","","","Good platform to start your career.","Authority structure plays the role of villain.","Show more"
