"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","30 Sept 2023","Good working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80546511.htm","Executive","Current employee, less than 1 year","Baddi","Salary in time , employee friendly","Till now everything good ,i don't no very much because i am working here from last one month","Show more","",""
"5.0","5 Oct 2023","Best company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80705801.htm","Manager","Current employee, more than 3 years","","Good work life balance and career growth.","HR can organize more events to encourage family participation and bonding","Show more","",""
"5.0","20 Oct 2023","Great company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW81113726.htm","Dgm human resources","Current employee, more than 5 years","Ahmedabad","","","","Empowerment, capability enhancement, great exposure","nothing as such found so far"
"5.0","30 Sept 2023","A great place to work and to grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80547657.htm","Trainee officer","Current employee, less than 1 year","Baddi","","","","Work culture is great Salary and employees benefits are good","There is no room for error may result in termination."
"4.0","8 Jan 2023","Work environment and worklife balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW72432895.htm","Deputy manager","Current employee","","Latest technology, upgraded system, high level quality compliance, transparency in quality system, Freedom to express creative ideas.","Work life balance is worst, There's no equal work distribution, Overworked environment, Job security gradually have become a question, Appraisal is mostly driven by the intention of region specific, current management is not employee friendly","Show more","",""
"5.0","4 Oct 2023","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80654438.htm","Manager","Current employee, more than 10 years","Ahmedabad","Continuous growth with organization's vision, mission and purpose","Nothing. It's all is well","Show more","",""
"5.0","6 Oct 2023","EHS","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80717327.htm","Senior manager","Current employee, more than 10 years","Ahmedabad","Freedom for decision making and supporting management","Not as such as enjoying my work","Show more","",""
"4.0","10 Oct 2023","Self","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80809703.htm","Account executive","Current employee, less than 1 year","","Friendly environment with helping management","As such no any kind of applicable","Show more","",""
"4.0","14 Oct 2023","New joiner","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80936556.htm","Executive","Current employee, more than 5 years","Ahmedabad","Working environment, good leadership, good facilities.","Nothing to say any downdises of company.","Show more","",""
"5.0","10 Oct 2023","Perfect Corporate environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Zydus-Lifesciences-RVW80809541.htm","Assistant manager","Current employee, less than 1 year","","Work with brand corporate at zydus.","yet not any cons of the company.","Show more","",""
