"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","7 Jul 2022","High impact opportunity. Truly believes in providing career opportunities to internal employees.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW66403648.htm","Anonymous employee","Current employee, more than 3 years","Mumbai","","","Focused on growth. Encourages initiative. Good place to make a career","Work life balance can be a challenge at times. Very lean structure and resources are stretched.","Show more"
"3.0","29 Sept 2022","Enriching","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW69601780.htm","Sales and marketing intern","Former temporary employee","","Provides great opportunity for learning","Should focus more on interns.","","",""
"5.0","23 Aug 2022","Well balanced work life","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68228480.htm","Summer intern","Former intern, less than 1 year","Bengaluru","","","- Good value adding projects 
- Collaborative and helpful people
- Great platform to experiment yourself","- Initial stages of digital transformation","Show more"
"2.0","8 Feb 2022","All that glitters is not gold . Do not fall for the big name which almost everyone fall and the regret","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW59295126.htm","Manager","Former employee, more than 1 year","Bengaluru","","","Very dynamic , in expansion mode , so lot of opportunities to set systems from scratch but focuses more on speed.

Please check the function under which your offered and from a business point of view if that function is critical . Do not fall for the brand name . Probe as much as you can on team size , nature of work , who you handle ,deliverables etc. Get that in a mail . Because functions or verticals that are not critical hardly have exposure or growth.","I understand every company is a package and you can't have a perfect company but you can select a company which has lesser negatives atleast that is not a bad deal. 

1. It is like a start up in the FMCG space, systems and processes are not in place . If you are from a major like HUL or an other bigger brand you woukd feel depressed .
 2.Extremely focuses cost as a priority over culture and process. Purely relies of third party manufacturers for over 90 percent of its supply hence not much scope and focus on value addition , process enhancement etc.
3. Recruitment process lacks transparency hence they would promise many things but after you join don't be suprised if u don't have a team or even don't have the same profile . In a tcpl scenario it's normal . So be ready for a suprise in this sense 
4. They as a company have moved from plantation model , British raj type of culture and to a large extent despite what they claim they still have it to a large extent . Senior leadership is to a large extent autocratic and do what I say mode . This culture translates downwards also . Very less openness towards a new way or idea 
5. Factories or own factories being less not much of a career place for those with a strong supply chain background 
6..Due to the old and archaic way of working and lack of openness on many occasions you will find the functions are reactive than proactive . 
7. There is a complete lack of alignment within departments on many occasions resulting in suprises more often .
8. Often focus is on cost and immediate share price increase through showing profit rather than long term culture
9. Empathy mentioned on the site as a value is purely restricted to the website. Do not expect to see an ounce of that within the management.
10. Job security is depending on what the senior management feels when they awake every morning. Sudden suprises and shock are a norm. 
11. Opportunities to set systems from scratch exist but the focus is on speed hence almost very often these systems are like a tick mark . Long term focus is hardly there .its more of a tick mark culture and focus is on speed without substance
12. For a company of this size the medical policy is way below par . Again the cost cutting part is of focus .
13 . Hardly any clarity on what your next role is and very little preperation on that angle
14. They recruit people without proper data on internal compensation offered and if you happen to be on the higher side on CTC in comparison to market when the annual increments come be ready to get suprised again . This again is a post facto thought, ideally if your CTC is higher than internal incumbents they should not have taken you but since they are reactive as always they willl take a candidate and then toy with his life .","Show more"
"3.0","16 Jul 2022","Good for Mediocre Performance","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW66771933.htm","It director","Current employee, more than 3 years","Bengaluru","","","Work life balance 
Travel policies
Tata Name !","Top Management is not at all inspiring. Some 4-5 leaders are great though.","Show more"
"4.0","7 Jun 2022","Great workplace if you have the right team and connections","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65237012.htm","Associate manager","Former employee, more than 8 years","","","","Respectful culture, good exposure and largely a fast growing, mission aligned business","Fairly bureaucratic - the better connections you have the faster your growth

Those in the lower levels like JMS rarely see promotions and contract employees are not treated fairly/ they're overburdened etc","Show more"
"4.0","23 Aug 2022","Experience during Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68228018.htm","Summer intern","Former intern, less than 1 year","","A new company, so lots of learning and lot of opportunities","Decision making takes time sometimes","","",""
"3.0","25 Aug 2022","Goverment like culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68343409.htm","Commercial finance manager","Former employee, less than 1 year","","Work life balance, work from home allowed","South Indians are given more preference over north Indians","","",""
"5.0","6 Jun 2022","One of the most exciting Tata companies to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65182169.htm","Senior vice president talent & learning","Current employee","","","","Provides exceptional career opportunities, very involved CEO, promotes speak up culture there by enabling a feedback mechanism back to the mgmt. Good HR policies and provides flexibility where needed","Agile organization leading to constant pressure to deliver more","Show more"
"5.0","23 Aug 2022","Summer Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW68227550.htm","Summer intern","Current employee","","","","Becoming Process Oriented
High Emphasis on Sustainability","More focused or attentive towards employees","Show more"
