"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","17 Jun 2022","Nice Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65695053.htm","Vp-hr","Current employee","","","","Humane Mindset
Stable Leadership 
Deep Pockets","Being frugal
Effective delegation
Let go control","Show more"
"4.0","9 Mar 2022","Overall a great experience.","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW60846264.htm","Recruitment development manager","Former employee, more than 3 years","New Delhi","","","Good work culture, great learning and development in terms of knowledge attitude and skills.","They don't understand the right potential of an employee, if someone is not good at sales but they still force to do sales only.","Show more"
"4.0","19 Jun 2022","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65727666.htm","Anonymous employee","Former employee, less than 1 year","Mumbai","Work-life balance, good culture, helpful colleagues","Pay increments can be better","","",""
"4.0","19 Jun 2022","Working","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65729278.htm","Relationship manager","Current employee, more than 1 year","Nashik","Work life balance and a perfect","No cons in the org","","",""
"1.0","8 Aug 2022","Worst","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW67667910.htm","Deputy manager","Current employee, less than 1 year","Mumbai","","","No job security, no perks, no motivation","Worst system, mo job security","Show more"
"3.0","2 Jun 2022","Good culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65015501.htm","Deputy manager","Current employee, less than 1 year","Mumbai","Open door policy you can learn high level things very easily.","Zero work life balance, no any pearks.","","",""
"5.0","18 May 2022","Good Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64323800.htm","Operations","Current employee, more than 3 years","Pune","","","So many things to learn and grow","Workload is okay, but overtime not being awarded is the negative thing.","Show more"
"4.0","1 Jun 2022","As a Dealer","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64962984.htm","Assistant manager","Current employee, less than 1 year","Mālād","Good environment and mangers help in every possible way","No holidays will be given from manager","","",""
"4.0","4 Apr 2022","Better than most Indian Banks","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW62271798.htm","Avp-operations","Current employee, more than 1 year","Mumbai","","","Very Approachable senior management. Very employee friendly HR policies. Lots of options for Internal job transfers.","Very behind from industry standard in terms of use of technology and IT.","Show more"
"4.0","16 Apr 2022","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW62871066.htm","Credit manager","Current employee","","","","Teamwork, learning is better, work culture good and constant growth self wise.","Work life balance, work load heavy, promotion and salary growth average","Show more"
"3.0","27 May 2022","No work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64753963.htm","Relationship manager","Former employee, less than 1 year","","Good salary and incentive schemes foe sales","Top management is not supportive. All they need is LI sales","","",""
"4.0","16 May 2022","Good company but slow perks","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64207401.htm","Deputy manager","Current employee, more than 1 year","Coimbatore","","","Best work-life balance
Good office culture","No perks
Slow growth and career pathways quite difficult","Show more"
"3.0","6 Jun 2022","Supportive managers","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65185072.htm","Anonymous employee","Former employee, more than 1 year","","","","Timely salary
Brand
Supportive managers
Good infrastructure
Competitive products","Pressure
Bad work culture
Stagnant career growth
Weak HR policies
Less appreciation
0 maternity benefits","Show more"
"4.0","6 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65185402.htm","Deputy manager","Current employee, more than 1 year","","","","Good working place with amenities","Nothing for employee welfare and late night working","Show more"
"4.0","3 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65080563.htm","Senior manager","Former employee, less than 1 year","Mumbai","","","- Great Knowledge
- Friendly colleagues 
- Gain technical knowlwdge
- Good Brand","- Sometimes long working hours","Show more"
"5.0","29 May 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64833954.htm","Anonymous employee","Current employee, more than 5 years","Bengaluru","","","Good and job security. Work life balance","nothing to tell and Na","Show more"
"1.0","7 Jul 2022","Management is really bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW66433484.htm","Anonymous intern","Former intern, less than 1 year","Thāne","","","Nothing only you can get coffee and food from cafeteria","Very bad management, TL and mangers are not professional, you have extend your shift to achieve monthly target","Show more"
"4.0","31 May 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW64888947.htm","Technical support engineer","Former freelancer, less than 1 year","Chennai","","","Overall good experience and friendly colleague.","working hours are bit too long sometimes","Show more"
"2.0","13 Jun 2022","worklife balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65497863.htm","Chief manager i","Current employee, more than 1 year","Bengaluru","not many pros to mention","micro management and very slow decision making","","",""
"3.0","14 Jun 2022","Credit analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65500892.htm","Credit analyst","Former employee","Mumbai","","","Quality work
Work life balance
Work environment
Knowledge improvement","Slow growth
Less systematic
Lengthy processes
Slow appraisal","Show more"
"4.0","8 Jun 2022","Good place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65256038.htm","Anonymous employee","Current employee, more than 3 years","Mumbai","Good nothing much to add","Process to be fast tracked","","",""
"3.0","9 Jun 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65347497.htm","Assistant manager","Current employee","","Job security, good corporate spaces","Poor vertical, lack of appreciation, underpaid jobs","","",""
"4.0","10 May 2022","very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW63903867.htm","Recruitment manager","Former employee, less than 1 year","","","","everything is very organised,salary on time,hr rule is good","nothing is bad there in that organisation","Show more"
"4.0","9 Jun 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Kotak-Mahindra-Bank-RVW65307663.htm","Anonymous employee","Former employee, more than 1 year","","Good place to start your work","Nothing on downside about the bank","","",""
