"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"1.0","16 Oct 2012","NTPC Limited is Overrated","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW2053289.htm","Assistant manager","Current employee, more than 1 year","Bijāpur, Karnataka","","","1. Job Security
2. Perquisites in terms of medical facilities for dependants","1. Shrouded by Bureaucratic procedures.
2. Unreceptive to new ideas
3. Unreasonable estimates for quantities to be procured.
4. Lack of proper planning","Show more"
"2.0","23 Sept 2014","Please avoid if you are ambitious, want career growth and love city life. Don't be fooled by the brand value plz avoid","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW5024351.htm","Deputy manager","Current employee, more than 8 years","New Delhi","","","Secure Job, You will get paid whether you work or not","Heavy internal politics,pathetic working culture, sycophancy and monotonous job","Show more"
"4.0","13 Jul 2012","Satisfied with the work environment and nature of the job.","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW1726573.htm","Executive engineer","Current employee, more than 1 year","Korba","","","The job nature for control instrumentation is good and you'll be facing new problems everyday to keep your spirits up.","PSU like NTPC has its known cons of being channelized  and slow career growth rate. Also switching options are limited to private power sector companies.","Show more"
"3.0","24 Sept 2013","A very good company to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW3091160.htm","Assistant manager","Current employee, more than 1 year","New Delhi","","","It gives you a very good salary and almost all the employee benefits one desires or expects from a company. The co workers are friendly too","There is a lot of pressure at times, also the seniors might become unnecessarily demanding of you and your work. The locations of posting might be in very rural places","Show more"
"4.0","25 Nov 2017","career as Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW18060849.htm","Anonymous employee","Former employee","","","","Great exposure, multiple avenues to quench your thirst for engineering and technology, good pay , great fringe benefits","Complacency amongst a section of employees, no special incentive for hard work, bell curve approach of evaluation","Show more"
"4.0","20 Oct 2011","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW1162315.htm","Engineer","Former employee","Lucknow","","","nice environment
great people
the office timings are fixed and less compared to private sector
pressure is not much too","the management is old and somehow not up to the industry advanced status so it's tougher to compete with private competitors if they don't change","Show more"
"4.0","15 Mar 2013","Its a good company with strong ethincs","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW2468001.htm","Dy manager","Current employee, more than 5 years","New Delhi","","","1. Good peer-to peer cooperation
2. Job Security
3.Unlimited Medical
4.basic needs of life taken care by the company
5. Flexibility to pursue work in one's area of interest as the company has a lot of diversified roles","1.Show me the man, and i will tell you the rule
2. Slow decision making
3.Time bound career growth
4.Really good policies, but implementation may not be satisfactory at times","Show more"
"4.0","4 Sept 2016","Deputy Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW11795920.htm","Deputy manager","Former employee, more than 3 years","New Delhi","","","good starting salary for fresh engineers~, huge talent pool  . huge place for application if a person desires","no growth rate, apples and oranges are same and kept in same basket","Show more"
"4.0","18 Feb 2020","Experience at NTPC","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW31928121.htm","Engineering","Current intern","New Delhi","","","Secure Job - A name to work with India's largest power company - Opportunity to work in a diverse range of projects in power sector - Good perks - Unlimited medical for self & dependents.","Stagnant work culture - Placement not as per your choice and talent - The future is mostly time bound rather than talent based. - Not good for high achievers/ambitious people","Show more"
"2.0","13 Mar 2012","Not for me.","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW1389743.htm","Executive trainee","Current employee","Patna, Bihar","","","Salary is pretty good. Life is secured in terms of job. Settled life at NTPC. Oppurtunities are there if you stay positive.","You have to face 'bossgiri' here. Political influence is there in promotions and all. Locations can be very remote here.","Show more"
"4.0","22 Jan 2013",""" NTPC is like a family. I had a lot of fun learning, which enhanced my knowledge. It’s a nice opportunity to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW2304467.htm","Draughtsman","Current employee, more than 3 years","New Delhi","","",""" NTPC is a very good company. I have enjoyed the training in NTPC. The training modules have helped me to discover my potential & increase my self confidence ""","share some of downside reasons working in ntpc","Show more"
"3.0","16 May 2017","Good package but with remote location postings","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW15078590.htm","Assistant manager","Current employee, more than 3 years","Kahalgaon","","","Being a psu, it is a Stable job. Good pay packages among the psu' s but not the best. Medical benefit for self and dependants is excellent.","Remote locations. Monotonous job profile. Learning opportunities depend on the department you are posted. Promotions after few years become scarce. Hazardous job profile","Show more"
"1.0","14 Jun 2017","GRADUATE APPRENTICE TRAINEE from N.T.P.C","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW15466318.htm","Anonymous intern","Former intern, more than 1 year","Bilāspur, Chhattisgarh","","","Exposure to Plant Visit and Sites.
  Monthly 5k stipends
Get to see a PSU  and plenty of scope for leaning but given the time slot of 1 year and Graduate apprentice trainee not given any importance compare to graduate engineer trainee(GATE Qualified )","Training is provided as in GATE QUALIFIED candidates
 Don,t absorb Graduate Apprentice Trainees
No job is offered after 1 year course 
Counted as Training not Job 
Mere Certificate don't Increase credibility in CV","Show more"
"1.0","20 Sept 2013","mismanagement by political appointee at highest place","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW3079599.htm","Anonymous employee","Current employee, more than 10 years","","","","most of the persons are dedicated and have excellent moral values","higher management is hijacked by outside political appointees who have no regard to human values and law of the land,hr policies and rules are outdated and no effort to review the same are being made by persons responsible at the behest of higher management some persons for their personal benefit frame innocent persons in false cases","Show more"
"3.0","14 Apr 2014","Good learning experience","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW4053737.htm","Assistant manager","Former employee, more than 3 years","","","","Salary - Above Average
Work Level - Minimum
Extra-curricular Opportunities - Plenty
Seniors - Extremely Helpful.","Work is so little that one tends to get bored. Days go by and there is no work to do. It is extremely difficult to not do anything and let the extremely slow paced 8 hours to go by. 
Promotions are fixed and extremely slow.","Show more"
"5.0","29 Aug 2012","I learn a lot from my Organisation during my association for more than 3 dacade which ultimately enrich my  personalty","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW1897343.htm","Corporate commnunication","Former employee, more than 10 years","New Delhi","","","To learn and learn  the professional compentency  snd  sharpen the  skill of managing the things as wisheh of the management.","All the employees working in various catagories  are getting sufficient opportunity to grow  and learn the excellence.","Show more"
"5.0","13 Oct 2018","Project management","https://www.glassdoor.co.in/Reviews/Employee-Review-National-Thermal-Power-RVW22935914.htm","Power expert","Former employee, more than 10 years","Bengaluru","","","37+ years experience in Power sector and achieved in completing all projects ahead of schedule, can contribute in achieving their targets in non- conventional energy, the key/ prime target of present Government","Being Power major company in Coal and gas based sector , is now targeting switch over to solar and wind based plants for better environment norms.","Show more"
