"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","31 May 2023","All good","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76931693.htm","Captain","Current employee","","","","Fast career growth and lot of potential for career progression","Hectic life.Difficult work life balance","Show more"
"3.0","7 May 2023","not a bad company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76203802.htm","Performance engineer","Former employee, more than 5 years","Gurgaon, Haryana","","","not a bad company to work with","salaries are not good as compared to industry standrd","Show more"
"4.0","26 May 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76802973.htm","Security officer","Former employee","North Goa","Work culture is good and","Low pay and no bonus","","",""
"5.0","3 May 2023","Working as security officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76094830.htm","Aviation security officer","Current employee","","You get to know everything about the aviation industry.","Very less remuneration compared to other profession.","","",""
"5.0","11 May 2023","Going well","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76335874.htm","Aviation/customer service executive","Current employee","","Best class treatment. Satisfied work culture","Odd timings salary issue lack of growth","","",""
"4.0","12 May 2023","Good opportunity for career growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76373099.htm","Junior technician","Current employee","Patna, Bihar","Good working culture Team work","I don't find any downside","","",""
"1.0","13 Apr 2023","Worst organisation to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75454315.htm","Airport operations","Former employee, more than 5 years","Patna, Bihar","","","You can get a job with a lower qualification as low as a higher secondary school pass out","No work life balance, No fixed schedule, Internal politics, Run by manager or so called leader who don't want to work at all, Worst part is low salary, Egoistic adminstration Bullying","Show more"
"3.0","5 May 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76166502.htm","Cabin crew","Current employee, more than 5 years","New Delhi","Growth opportunity Get to see many destination","Work life balance hectic scheduel","","",""
"4.0","29 Apr 2023","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75953984.htm","Executive - airport operations and customer service","Current employee","","Good Working Environment in the office","Less salary according to the nature of work","","",""
"3.0","6 May 2023","Company review","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW76169958.htm","Sr executive operations","Current employee, more than 3 years","","Staff flight ticket for travel","Low pay compared to work","","",""
"4.0","10 Apr 2023","Work environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75353202.htm","Cabin crew","Current employee, more than 3 years","Gurgaon, Haryana","","","Organized, growth opportunity, learning opportunity","Strict and pay could have been better according to the load.","Show more"
"4.0","20 Apr 2023","information security analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75679722.htm","Information security analyst","Former employee","","Daily new experience excited to work","no work life balance odd working hours","","",""
"3.0","18 Apr 2023","Finance profile","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75595886.htm","Senior executive","Former employee, more than 5 years","Gurgaon, Haryana","","","Good environment, people, policies, good company.","Salary, work life, growth, employee centric","Show more"
"5.0","16 Feb 2023","Skipper","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW73677615.htm","Anonymous employee","Former employee, more than 1 year","Hyderābād","","","The company was really good to work because I saw the red tape in this company , red tape in the sense managers and other employees all have the equal rights","I dont feel that this company have cons basically everything was good their","Show more"
"4.0","9 Mar 2023","Pay Scale at Interglobe Aviation LTd","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW74338493.htm","Customer service representative","Former employee, less than 1 year","Bengaluru","The culture is good and the benefits of working in this industry are huge","odd working hours(mostly night shifts), pay scale was low, pressure of work","","",""
"3.0","10 Apr 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75349852.htm","Anonymous employee","Former employee","","No pressure working environment Physically active","less Salary compare to working hour","","",""
"5.0","26 Feb 2023","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW73994440.htm","Pilot, first officer","Current employee, more than 1 year","Mumbai","","","So it was a fun experience working here","Flights get delay more frequently than any other airlines operating in india","Show more"
"4.0","18 Mar 2023","Amazing work experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW74636274.htm","Customer service officer","Current employee","","Healthy work environment Supportive staff Multi flights to operate","After covid international flights discontinued Not muc exposure in perspective of growth","","",""
"4.0","1 Mar 2023","Great Opportunity For Future Growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW74114682.htm","Security officer","Current employee","","Exposure to different kinds of works and adding of experience to your profile","Stressful, and less time for yourself due to tiredness after working","","",""
"2.0","31 Mar 2023","Headlines","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75071535.htm","Security officer","Former employee, less than 1 year","Chennai","Staff leisure travel is pro","Rotational shifts are cons for","","",""
"4.0","13 Mar 2023","Best airline","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW74451281.htm","Quality engineer","Current employee, more than 8 years","New Delhi","","","Great place to work in aviation","Lower salary structure for old people","Show more"
"4.0","7 Mar 2023","Glad to part of the company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW74289223.htm","Officer security","Current employee","","Salary on time Excellent management","Poltics in between the employee","","",""
"1.0","24 Apr 2023","nope","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW75777119.htm","Customer service","Current employee","","uniform allowance, cab facility, 2 weekoffs","odd shift hours, long work hours, no holidays, extremely boring work","","",""
"2.0","13 Feb 2023","Downfall since Covid","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW73576715.htm","Sales manager","Former employee, more than 3 years","","Decent salary package in terms of other companies jn the industry","No work life balance Too much politics Less growth","","",""
"3.0","9 Feb 2023","Good for freshers","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW73481511.htm","Cabin crew member","Current employee, more than 5 years","New Delhi","Layover allowance International layover allowance Bonus per year","Hectic schedule Minimum offs More sectors less block hours","","",""
"3.0","19 Nov 2022","Only good if little experience is needed for a boost","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71236553.htm","Customer service officer","Current employee","","","","Amazing work environment, always motivated to learn something new.","Way too much work pressure, Less salary.","Show more"
"3.0","13 Dec 2022","It was fine","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71822850.htm","Ramp officer","Former employee","","Good working conditions at the company","Company will not care about you as much as you care about the company","","",""
"5.0","14 Dec 2022","It's very good company for freshers","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71853387.htm","Security officer","Current employee, less than 1 year","Calcutta","Good for freshers and lot of learning and free training","Lot of pressure Low salary","","",""
"5.0","12 Dec 2022","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71798111.htm","Executive security","Former employee, more than 1 year","Patna Rural","Good working environment. If u like to travel it's great place to work","Multiple rotational shift with a month","","",""
"5.0","15 Nov 2022","indigo is a very good brand and hassle free company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71097040.htm","Finance and accounting","Current employee","","","","brand and employee friendly company","no any major challenges in the organization","Show more"
"2.0","5 Dec 2022","Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71618456.htm","Assistant manager","Former employee, more than 1 year","","","","good office, ELT facility, Brand name, Proper HR policies","Aggressive management Very stringent deadlines","Show more"
"5.0","29 Nov 2022","Great work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71479175.htm","Customer service specialist","Former employee","","Employee friendly and always growing","Nothing that I can share as per my experience","","",""
"3.0","6 Dec 2022","Finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW71649973.htm","Finance","Current employee","","Good company , policies, environment","Growth,pay, work life balance , bosses","","",""
"5.0","31 Oct 2022","Great place to worm","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW70636403.htm","Anonymous employee","Former employee","","Great place for understanding human psyche.","Maintaing work balance is difficult.","","",""
"3.0","25 Oct 2022","Good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW70467014.htm","Anonymous employee","Former employee","","Good place to work as the management team is supportive","Lot of pressure with frequent roster changes","","",""
"5.0","13 Oct 2022","Xyz","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW70135007.htm","Crew","Current employee","","Very good airline to work with","Very less salary compared to work we do","","",""
"5.0","4 Oct 2022","Indigo Airlines","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69741017.htm","Assistant manager","Current employee","","Always affordable, on-time and hassle-free.","Nil cons so far. In the heart of the city.","","",""
"3.0","27 Sept 2022","Politics","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69531480.htm","Anonymous employee","Former employee","","Good company to work for and learn","Old people are political and don’t give chance to grow to new ones","","",""
"1.0","12 Mar 2022","Pathetic place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW61017376.htm","Senior cabin attendant","Former employee, more than 5 years","Chennai","","","On time salary
unlimited Staff travel","Minimum rest between two flights, Health is badly hampered, Favoritism at the base, no international layover allowance now, other flying allowance such as layover allowance and Stand by allowance is become almost negligiable, No consideration for travel time for crew staying in the outskirts of the city, 
off days reducted to half so Crew literally have no social life as their off goes in resting after a long tiring flight.
management doesnt bother if the employees are unhappy. their only motive is profit making at the stake of the employee's physical and mental health.

Base management are equally under same pressure. No one wants to lose their jobs.","Show more"
"4.0","9 Oct 2022","Groundstaff","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69945070.htm","Anonymous employee","Former employee","","New Adventure and no sales role.","Rotational shift and no growth.","","",""
"4.0","29 Jun 2022","In Airport operations","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW66089988.htm","Customer service officer","Former employee, more than 1 year","New Delhi","","","You will learn a lot and will be able to work under very high pressure from flights and customers.
You'll get very cheap flight tickets for you and your family.","Promotions and salary hikes take a lot of time in this organization for the initial level, and it's a highly competitive job.","Show more"
"5.0","22 Sept 2022","GOOD","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69359843.htm","Associate director - it","Current employee, more than 8 years","Gurgaon, Haryana","GREAT PLACE TO WORK..Employee Enjoy","NOT SPECIFIC, there is nothing to say","","",""
"4.0","24 Sept 2022","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69413791.htm","Anonymous employee","Former employee, more than 3 years","","","","Good environment
Supporting team
Work life balance","No such negative feedback here","Show more"
"3.0","20 Sept 2022","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW69271162.htm","Cabin attendant","Former employee, more than 1 year","Hyderābād","Good company to work withh","Not applicable here at all","","",""
"4.0","9 Sept 2022","M","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW68874830.htm","Ramp supervisor","Current employee","New Delhi","Environment is very good to work","There is rotational shift in aviation","","",""
"5.0","20 Jul 2022","Aircraft Maintenance Technician","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW66964156.htm","Aircraft maintenance technician","Current employee","","","","A perfect launchpad for an Aircraft Maintenance Technician to grow up in his career","Recent Attitude towards by the company towards their employees.","Show more"
"2.0","24 Aug 2022","Airline","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW68318262.htm","Executive security","Current employee, more than 5 years","Madurai","Only show off as airport staff","Dry growth less salary and very less increment no work life balance","","",""
"1.0","4 Mar 2022","Worst set of people and orthodox mentality","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW60643825.htm","Executive","Former employee, more than 1 year","Gurgaon, Haryana","","","Staff leisure travel is the only good thing","Orthodox Mentality 
More number of aged people work at the management who are not willing to work as per the current changing scenario 
AM’s and above are very adamant to change their way of working
Rude behaviour with subordinate and zero support for new joiners
There is nothing called as work life balance
Also no trainings are given to a new joiner and they expect you to work like slaves day and night
Worst organisation to work for","Show more"
"3.0","21 Aug 2022","Company is getting worse day by day","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW68156573.htm","Senior executive operations","Current employee","","Nothing to say as such","So much to say in this","","",""
"4.0","19 Jul 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW66910754.htm","Cabin crew","Former employee, more than 3 years","New Delhi","","","Salary, Layover, Black and white Sop’s make things easy","Minimum rest flying at almost red eye flights","Show more"
"3.0","21 Aug 2022","Very low Salary increment","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW68155139.htm","Customer service executive","Former employee, more than 3 years","","Free flight tickets for family","Very low to nil salary increment","","",""
"5.0","1 Aug 2022","Employee Friendly Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW67379835.htm","Senior manager, operations","Current employee","","","","Always support the employees in their career growth.
Good work life balance","Everything is excellent and well planned","Show more"
"3.0","12 Aug 2022","AME","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW67861605.htm","Aircraft maintenance engineer","Former employee","","","","Good policies  on paper
Growth opportunities
IJPs","Work Life balance is gone for a toss","Show more"
"2.0","27 May 2022","Low cost airline creating travel revolution.","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW64788203.htm","Airport operations and customer services","Former employee, more than 1 year","Chennai","","","Air ticket facility.
Insurance facilities.
Social reputation.","Lowest Salary.
24*7 Shifts, 
Shift Allocations.
Non-Cooperation with Employees.
Unsupportive Managers.","Show more"
"2.0","23 May 2022","Won't recommend","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW64556159.htm","Senior executive","Current employee, more than 5 years","Bhopal","","","You will salary on time that's it","No personal life and zero work life balance and red tape everywhere","Show more"
"5.0","14 Jul 2022","Customer Service Officer","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW66680426.htm","Anonymous employee","Former employee","","Very good work environment and friendly peers.","Long working hours and fluctuating shifts","","",""
"5.0","2 Jul 2022","A good career option and good pay","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW66226477.htm","Security","Current employee, less than 1 year","","Can learn lots of things.","High competition in the job","","",""
"2.0","17 Jun 2022","Dont join this company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW65693077.htm","Assistant manager","Current employee, more than 3 years","Gurgaon, Haryana","","","Team coordination and healthy environment","Low salary. No increment. Low chances of promotion.paying peanuts.","Show more"
"3.0","4 Jun 2022","Aircraft maintenance technician","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW65089203.htm","Aircraft technician","Current employee, more than 3 years","Hyderābād","","","Best place to learn work","Very less salary for mechanics","Show more"
"3.0","23 May 2022","Job for beginners","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW64542414.htm","Executive security","Current employee, more than 5 years","","","","Good customer exposure and nice training.","Salary and work environment. Growth is very slow.","Show more"
"2.0","1 May 2022","average company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW63524007.htm","Airline pilot","Former employee","","automatic process completion of tasks makes things less human centric","no personal touch but lots ofin place processes to show that personal touch. harsh actions with no space for appeal","","",""
"4.0","8 Jun 2022","Amazing journey","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW65265165.htm","Lead cabin attendant","Current employee, more than 8 years","New Delhi","","","Five star hotels
Good salary
Staff travel","No fixed shifts
Night flights
Roster changes","Show more"
"4.0","17 Apr 2022","Looking for a job in Aviation sector in Dubai","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW62884563.htm","Customer service executive","Current employee","","","","greeting the customers 
keep smiling 
being patience and
being responsible to my work","always want to learn unknown things or work quickly","Show more"
"4.0","10 May 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW63908099.htm","Anonymous employee","Current employee, more than 3 years","","good organization, good staff, well maintained organization, ontime salary","less pay, huge employees makes less opportunities","","",""
"5.0","17 May 2022","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW64271729.htm","Senior licensed technician","Current employee","","Great place to learn more","Nothing is there for the con","","",""
"5.0","19 May 2022","Dedicated","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW64417412.htm","Ground handling","Current employee","","Efficient worker with time management","Team building and coordinating colleagues","","",""
"5.0","13 Feb 2022","Excellent growth for company","https://www.glassdoor.co.in/Reviews/Employee-Review-Interglobe-Aviation-RVW59613216.htm","Assistant manager flight dispatch","Former employee, more than 8 years","Gurgaon, Haryana","","","Probably the best aviation company till date in India having vast growth in market.","internal growth for employees is slow and upto some extent very cramp.","Show more"
