"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","7 Jun 2012","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW1568989.htm","Sales manager - branch banking","Current employee, less than 1 year","Mumbai","Work Life Balance is ok","Compensation structure has no fixed pattern","Show more","",""
"5.0","2 Jun 2016","Excellent Work Place","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW10801649.htm","Anonymous employee","Current employee, more than 3 years","","","","","Opportunity what you get","Process driven organization, Many process"
"3.0","30 Jan 2017","OK","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW13549988.htm","Anonymous employee","Former employee","","","","","good in work life balance","not a place if looking for career opportunities"
"3.0","23 Apr 2017","Operations manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW14745464.htm","Anonymous employee","Current employee","","","","","ICICI lombard GIC is good company","ICICI lombard offers low salary packages"
"3.0","3 Jan 2018","Relationship Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW18566648.htm","Anonymous employee","Current employee, more than 1 year","","","","","Good learning opportunities. Seniors are supportive","work life balance is not good"
"3.0","1 Jun 2018","Lombard","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW20845412.htm","Legal executive","Former employee, more than 1 year","Mumbai","The company is very good.","The company doesn't have any cons","Show more","",""
"3.0","28 Jun 2018","Reward for performer","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW21252744.htm","Anonymous employee","Current employee","","","","","Reward for performer aggressive leader","None KPI should be more transparent"
"4.0","28 Jun 2018","Fgyhhh","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW21257014.htm","Anonymous employee","Current employee, more than 3 years","","","","","Good work life balance , flexible timings","Poor salaries, no activities,etc etc"
"5.0","11 Sept 2018","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW22422419.htm","Operations manager","Current employee, more than 5 years","Mumbai","","","","Relax working Atmosphere to work","Late promotion to move up hierarchy"
"3.0","1 Dec 2018","Not employee friendly","https://www.glassdoor.co.in/Reviews/Employee-Review-ICICI-Lombard-General-Insurance-Company-Limited-RVW23656761.htm","Anonymous employee","Current employee","","","","","Good learning oppurtunity for everyone","not a very employee oriented company"
