"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"3.0","21 Jul 2022","Work culture at reliance","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66980135.htm","Graduate engineering trainee get","Former employee, more than 1 year","Dahej","","","","Get to know the functioning of a manufacturing plant.","Low salary, Low growth, Remote Location."
"5.0","30 Jul 2022","Best Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67335098.htm","Human resources manager","Current employee, more than 10 years","","","","","Good working environment and medical benefits.","Heavy work load and less manpower"
"4.0","18 May 2022","Good company to learn but bad for economic growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW64362730.htm","Visual merchandiser","Current employee","","Lots of work or we can say never ending work. So learning opportunity is therr","Higher management is rude. HR has no role.
Lots of politics.","Show more","",""
"4.0","16 Jul 2022","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66763619.htm","Sales and operations manager","Current employee","","Learning, ownership mindset inculcation, responsibilities, industry exposure, training, skill enhancement , good package.","Toxicity within some of the departments.
Demotivating bosses.","Show more","",""
"2.0","11 Mar 2022","Not good Employer","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW61011376.htm","Maintenance engineer","Former employee, more than 3 years","Jāmnagar","You can work in any manf unit in world, 
A lot to learn,
Good knowledge across various tech,","Work culture is worst, Employees not taken good care, Your salary will be same even after 5 years, You would feel like 60 years old people being your classmates and you have to be with them","Show more","",""
"5.0","21 Apr 2022","I am student in Purvanchal University and I am do MBA i want to do summer trainee in your company","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW63114983.htm","Summer trainee","Former employee","","Good company I give 100% in your company","Do all work what you give. It my responsibility when you give the work minimum time maximum work do","Show more","",""
"3.0","21 Jul 2022","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67013836.htm","Anonymous employee","Former employee, more than 5 years","","","","","salary on time, growth if you exhibit skills, diverse, innovative","partiality, no increment, work pressure, work on Sundays too sometime"
"3.0","14 Jul 2022","Not a good start","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66707731.htm","Electrical maintenance engineer","Current employee, more than 1 year","Hoshiarpur","Good base salary, Core Electrical Job","Not a good organisational culture","Show more","",""
"3.0","7 Aug 2022","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW67635910.htm","Project manager","Current employee, more than 3 years","","","","","Ok, no increments, better to switch","Nothing good,keep this as last priority"
"5.0","7 Jul 2022","Great Company to start your career with","https://www.glassdoor.co.in/Reviews/Employee-Review-Reliance-Industries-RVW66404328.htm","Anonymous employee","Former employee","","","","","Good company which provides best services to employee and their family members","Less growth opportunity in some departments"
