"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","25 Nov 2016","Deputy manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW12783292.htm","Deputy manager","Current employee, less than 1 year","Chandigarh","","","","Lots of opportunities are given. Support from seniors is also tremendous","Delays in the process implementation. Too much liberty given to the dealers who dont work hard."
"5.0","6 Aug 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW50789588.htm","Mechanical engineer","Current employee, more than 5 years","Indore","Job satisfaction is very good. Great company to work with. Very good ethics","Nothing to tell. They are providing every possible facility to the employee.","Show more","",""
"4.0","8 Nov 2016","Nice learning experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW12603094.htm","Anonymous employee","Former employee, more than 1 year","","- Good infrastructure and learning environment. 
- growth opportunities are good enough","- far from the city... i.e location factor 
- heavy workload on employees","Show more","",""
"5.0","30 Jun 2019","Marketing head","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW27715256.htm","Anonymous employee","Current employee","","","","","Strong people policies and high degree of empowerment","Business focus mainly in India, and needs to expand international opportunities in line with global ambitions"
"5.0","9 Aug 2021","Working Culture is very good.","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW50890626.htm","Finance associate","Current employee, more than 3 years","Indore","","","","While working with VECV it's a immense pleasure to work with healthy environment","Salary structure is not defined level/ band wise"
"4.0","6 Jun 2019","Salary at Eicher","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW26504908.htm","General manager","Former employee, more than 8 years","Gurgaon, Haryana","Good working environment. Typical old economy company.","Company not too aggressive in its marketing approach.","Show more","",""
"5.0","18 Aug 2019","Volvo Eicher Commercial Vehicles- Pros And Cons","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW28694104.htm","Human resources intern","Former intern, less than 1 year","Gurgaon, Haryana","1)Great culture
2)Great superiors
3) Wonderful infrastructure","1) Working hours were too long","Show more","",""
"4.0","17 Jan 2021","Eicher motore company in the security gord is west job","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW40892612.htm","Security guard","Current employee","Indore","May Eicher has worked in several posts in the company","Wages were less during duty","Show more","",""
"4.0","30 Sept 2014","-","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW5070620.htm","Anonymous intern","Former intern, less than 1 year","Indore","i learned a lot at eicher motors. my mentor was very nice and helpful.","food provided at canteen was not good.","Show more","",""
"4.0","3 Sept 2020","It demands more of me everytime, it helps improving myself.","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW35587113.htm","Customer service advisor","Current employee, less than 1 year","Ahmedabad","Always helpful and supportive colleagues.","Hard to get approval from customers.","Show more","",""
"3.0","10 Feb 2016","cnc operator","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW9517449.htm","Cnc operator","Current employee, less than 1 year","Dewās, Madhya Pradesh","it is a good company","match more work and hard work","Show more","",""
"2.0","18 Apr 2019","Contract system","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW25737642.htm","Neem trainee","Current contractor, more than 1 year","Thāne","","","","Good for learning, all holidays given by compony","Contract system, diploma and degree holder also working as operator as Neem trainee"
"4.0","23 Oct 2019","Good company to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW29987837.htm","Senior project/program manager","Current employee, less than 1 year","Gurgaon, Haryana","","","","Best teammates, healthy atmosphere and overall good outlook","Not much. I have shifted recently. Nothing found"
"5.0","7 Nov 2019","Job","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW30263844.htm","Technician","Current employee, more than 10 years","Bhuj","Salary is not like for this company","So nice work in workshop and viset","Show more","",""
"5.0","13 Aug 2020","Great for a normal employee","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW34898506.htm","Quality control inspector","Current employee, more than 10 years","Pithampur","Best in pithampur
Good payout
Yearly full family picnic","Nothing for my level employee","Show more","",""
"4.0","28 Mar 2021","Awsome work place, good Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW44671041.htm","Diploma engineer trainee","Current contractor, less than 1 year","Thāne","Techknowledge is Gained ,skill Developed","Always Have to be Focused","Show more","",""
"5.0","18 Jul 2021","Project leader","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW49933764.htm","Project manager","Current employee, more than 5 years","Indore","","","","Good place to work with positive environment","Hectic working hours with long commute from City to work place"
"3.0","12 Sept 2020","In this company contract system","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW35877827.htm","Anonymous employee","Current employee","Thāne","In this company contract only for 6 month","I will searching new job","Show more","",""
"4.0","17 Feb 2021","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW42641206.htm","Senior associate","Current employee, more than 1 year","Indore","Work culture and senior management are awesome","Time of working is a little bit not fine","Show more","",""
"5.0","11 Jul 2021","Furnes Maintenance department","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW49600283.htm","Mechanical","Former employee, more than 3 years","Thāne","","","","I have good knowledge and I learn a lots of think.","Hard working & Heat Termant"
"3.0","29 Apr 2015","simply best","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW6466899.htm","Design engineer","Current employee","New Delhi","Work culture, salary, job satisfaction","Distance from city, nothing else","Show more","",""
"5.0","12 May 2019","k","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW26104920.htm","Senior engineer","Current employee, more than 8 years","","very good work place with good work balance","low wage but satisfactory work","Show more","",""
"5.0","27 Aug 2020","Good place for fresher","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW35355249.htm","Assistant manager","Former employee, more than 3 years","Indore","","","","Good company for a GET to get exposure","Work life balance disturb during working"
"5.0","21 Apr 2021","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW45821651.htm","Manager","Current employee, more than 5 years","Indore","","","","Good work culture ghu duobv dijh fuihgg","Nothing to say fuop uppj fuon duonhbs doolv fgh"
"4.0","9 Sept 2018","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW22384485.htm","Anonymous employee","Current employee, less than 1 year","","","","","Good work life balance, management of system is good","Less leaves, less exposure , no individual mentoring"
"4.0","3 Apr 2021","A very good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW44979785.htm","Mechanical engineer","Former employee","Mumbai","","","","Accuracy in work is at next level,","Sometimes misunderstanding happen during work"
"5.0","15 Sept 2021","Awesome company","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW52587149.htm","Assistant manager","Current employee, more than 3 years","Gurgaon, Haryana","Job security is great here","Work pressure too much here","Show more","",""
"4.0","2 Nov 2021","Best corporate for knowledge and experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW54821420.htm","Diploma engineer trainee","Current employee","Indore","","","","Smooth working place in this company.","Salary is not growth many times."
"5.0","5 Oct 2021","healthy","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW53529825.htm","Diploma engineer","Current employee, less than 1 year","Alwar","environment is good ,good incentive","tough to get carrier growth","Show more","",""
"5.0","14 Jul 2018","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW21483101.htm","Internship","Former employee, less than 1 year","Bhopal","","","","Many good things to learn","Everything is ok. No cons"
"4.0","27 Apr 2019","Intern in purchase department","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW25876581.htm","Anonymous intern","Former intern","","Good oppurtunity to learn as intern.
Competitive environment.","Plant locations in different places.","Show more","",""
"4.0","17 Aug 2019","Good Place to work in India","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW28682673.htm","Anonymous employee","Current employee","","Salary breakup
Good leadership 
Flexible location","Overtime work in field
Poor travel allowances","Show more","",""
"2.0","27 Apr 2021","troubleshooting systems","https://www.glassdoor.co.in/Reviews/Employee-Review-Eicher-Motors-RVW46161349.htm","Desktop support engineer","Former employee","","good infrastructure, awesome place, nice people","too big, no respect for IT person","Show more","",""
