"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","5 Mar 2020","Amazing place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW32224527.htm","Supply chain manager","Current employee, more than 3 years","Mumbai","","","International exposure
Fast growth opportunities","Transitional period
Some policies are still legacy","Show more"
"5.0","4 Mar 2021","Good organization","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW43479473.htm","Anonymous employee","Former employee, more than 1 year","Mumbai","Work life balance and good organization . They do take care of employees","Career growth is very slow","","",""
"3.0","28 Feb 2017","HR","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW13981133.htm","Human resources manager","Former employee, more than 1 year","Mumbai","","","Veyr good Work life balance","No structure to work at all","Show more"
"4.0","27 May 2017","good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW15229802.htm","Dgm, marketing","Current employee, more than 5 years","Mumbai","diverse portfolio, strong legacy and brand","too hierarchical in nature with a lot of layers","","",""
"4.0","25 Oct 2019","Executive sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW30021744.htm","Anonymous employee","Current employee","","One of the best indian sports company with wide range of products","Company need to improve incentives system","","",""
"4.0","1 Sept 2020","Purchase - Hair colors","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW35495028.htm","Manager procurement","Current employee, more than 3 years","Mumbai","Excellent work culture, infrastructure and people","Short term measures, focus shifting to cost management from quality","","",""
"5.0","26 Sept 2020","Professional Organisation","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW36392753.htm","Vice president","Current employee","Mumbai","Empowerment with flat structure and quick decision making","Its an Indian company and hence opportunities are limited","","",""
"2.0","15 May 2021","Low Salaries","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW46971980.htm","Gm sales","Current employee, more than 8 years","Navi Mumbai","","","Less pressure Good policies Friendly","Low salary no defined career path","Show more"
"5.0","30 Jun 2021","Amazing company","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW49157796.htm","Senior executive - human resources","Current employee","Mumbai","The HR Team and the Learning experience is phenomenal","None that I can think of right now","","",""
"5.0","9 Jan 2018","Very conducive culture for learning and Growing","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW18640969.htm","Assistant manager","Former employee, more than 5 years","Mumbai","","","Great culture
Supportive environment
Immense learning options","Tend to settle with your role","Show more"
"4.0","17 Oct 2019","Great company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW29865429.htm","Anonymous intern","Former intern","","","","1. Great culture
2. Flexible hours
3. Great office","I couldn't find any to begin with","Show more"
"4.0","24 Oct 2019","Very happy","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW29996744.htm","Anonymous employee","Current employee","","No pressure from company and my superiors are like my friends","Every collegue will show there best","","",""
"3.0","7 Sept 2020","1.5 years work ex as senior executive - CMI","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW35716482.htm","Senior executive - consumer marketing insights","Current employee, more than 1 year","Mumbai","Great Learning, Good Brand Managers","Not enough support from some managers","","",""
"5.0","21 Oct 2020","Great Company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW37469607.htm","Supply chain manager","Former employee, more than 3 years","Mumbai","Scope of Work, Management, Good HR policies","None I have seen so far","","",""
"1.0","16 May 2019","NOT RECOMMEND TO ANYONE","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW26177040.htm","Sale","Former employee, more than 1 year","New Delhi","","","I would never recommend this company to anyone.","Human resource treatment to it's Frontline employees is very bad and they don't consider them humans. Employees favouritsm is very much in this company. They ignore honest and hard-working employees.","Show more"
"4.0","9 Aug 2019","Sales Executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW28532883.htm","Sales executive","Current employee, more than 1 year","Noida","","","Good company with good products.","Incentive part and manager are not good in west UP.","Show more"
"5.0","18 Aug 2020","Good care towards employees","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW35046699.htm","Dgm","Current employee","Mumbai","A very reputable company great to work wityh","lots of politics and competition","","",""
"4.0","5 Nov 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW38036975.htm","Anonymous employee","Current employee, more than 8 years","","Learn new things and opportunity to share your view. Also job security","Salary increment is little less","","",""
"4.0","27 Nov 2020","Working at godrej","https://www.glassdoor.co.in/Reviews/Employee-Review-Godrej-Consumer-Products-RVW38814968.htm","Salesperson","Former contractor","","","","Comfortable 
Salary is based on performance
Initiative
Supportive
Freedom to make decisions","A bit partial
Pressure
No Time management
System working
Update","Show more"
