"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","26 Sept 2024","Workplace/factory is very good overall a good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW91401329.htm","Aerospace internship","Former intern, less than 1 year","London, England","It's the only company in India that can build fighter jets and helicopters for the Indian armed forces.","The defence aviation industry is extremely challenging as well as competitive.","Show more","",""
"2.0","2 Apr 2024","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW85934986.htm","Anonymous intern","Current intern","","They aren’t too strict but again depends which supervisor you get","No project given
Feels like a school","Show more","",""
"5.0","20 Feb 2024","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW84568078.htm","Anonymous intern","Former intern","","","","","Nice and safe environment to work","Some structural concerns with cause consumption of time"
"5.0","14 Oct 2023","Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW80947255.htm","Project manager","Former employee","","Challenging, more political, needs patience to survive","Poor work culture, mostly manual tasks","Show more","",""
"5.0","21 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW81993344.htm","Mechanical design engineer","Former employee","","","","","great work experience and healthy colleagues","work atmosphere is not so great"
"5.0","9 Jul 2023","Morocco","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW78085942.htm","Assembleur monteur","Current contractor, more than 10 years","Casablanca, Greater Casablanca","","","","I need a job i m professionnelle in ly spécialiste","Assembleur chaudronage ajustage acostage collage"
"5.0","4 Jul 2023","Great Place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW77939232.htm","Intern","Former intern","","","","","gain advance technical knowledge with practical experience.","the work load is too high."
"5.0","18 Apr 2023","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW75614901.htm","Anonymous intern","Former intern","","","","","Good place to understand the core concepts","Must be on time for the start of the work day"
"4.0","9 Feb 2023","Internship","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW73472383.htm","Intern","Current intern","","","","","Good manager Great facility Depends on manager","Difficult to get No salary Need connections to get internship"
"5.0","4 Jan 2023","Fantastic","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW72324413.htm","Software engineer","Current employee, less than 1 year","Mountain Home, AR","Awsome brill fab ace boring","Not that great to be honest","Show more","",""
"5.0","14 Sept 2022","Great work balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW69065432.htm","Anonymous employee","Former employee","","","","","Work life balance was fantastic","I had a difficult relationship with management"
"5.0","29 Jul 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW67305833.htm","Deputy general manager - design","Former employee, more than 10 years","","Very good career growth in service and job satisfaction","Takes time to reach satisfactory level","Show more","",""
"5.0","6 Apr 2022","One of the best experiences. Got to know a lot about different industrial and manufacturing processes","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW62376562.htm","Internship","Former intern, less than 1 year","","The Supervisors are really smart and humble enough to take time out of their work to teach you about the different processes going on in the company","There's room for improvement but I think they're doing pretty well given the budget they receive","Show more","",""
"4.0","24 May 2022","Great experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Aeronautics-RVW64602952.htm","Internship","Former intern","","","","","Hands on industrial experience in the aviation sector","No cons was a very rewarding experience"
