"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"5.0","5 Aug 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW50734035.htm","Office manager","Current employee","Bargarh, Orissa","Good company .I like much . Good environment","Good at angle. Such a good employees company","Show more","",""
"3.0","25 Oct 2021","Good job for marketing people","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW54440525.htm","Development manager","Current employee, less than 1 year","Guntūr","","","","This is a sbi life insurance, don't worry about ur future","No challenges only targets and goals"
"5.0","19 Nov 2021","Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55617099.htm","Senior associate -l&d","Current employee, more than 1 year","Lucknow","Well maintained and good working environment.","Salary Hikes is not upto the mark","Show more","",""
"4.0","12 Jun 2020","Good Place","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW33664452.htm","Anonymous employee","Former employee, more than 5 years","Mumbai","Opportunity, Freedom, Good People are some reasons","Focused more on generalisation rather specialist.","Show more","",""
"5.0","26 Feb 2021","working as a marketing intern","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW43172341.htm","Marketing intern","Current intern, less than 1 year","Mumbai","","","","good place to start career","faced no problem working in such a fine organization"
"3.0","2 Jun 2021","Manager at SBI life","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW47823888.htm","Manager","Current employee","Mumbai","Job security
Work Life Balance 
Good Salary
Attractive bonus 
Growth","Politics 
Work Culture
Less scope for improvement
Digitally less equipped 
Backdated","Show more","",""
"3.0","25 Jun 2021","Monotonus local kind of work. No brain stroming","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48883747.htm","Assistant manager","Former employee","","","","","Salry and qvp was good..","Everything is bad. Unless you are management trainee"
"4.0","23 Jul 2021","Achievement of Assigned Financial Year Budgets","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW50180395.htm","Senior business development manager","Current employee, more than 5 years","Guwahati","High Rewards and Recognition including domestic and international trips","Work Life Balance
Strict Norms
High Criteria","Show more","",""
"3.0","18 Sept 2021","Senior Associate","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52736449.htm","Senior associate","Current employee, more than 1 year","Alleppey","No work life balance
No hike
No promotion","There is not any growth you will get stuck for the same position","Show more","",""
"3.0","9 Nov 2021","Great experience as a fresher","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55117895.htm","Business development executive","Former employee, less than 1 year","Ujjain","","","","To work with such a big brand with the job security","Lacking of good team leader"
"5.0","4 Dec 2021","Good working environment, best in corporate","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56222737.htm","Operations","Current employee","Udaipur, Rajasthan","","","","Good working environment, best in corporate","Low growth, wages issue, availability of worked"
"5.0","20 Dec 2021","Area MANAGER","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56889678.htm","Area manager","Current employee, more than 3 years","Bengaluru","","","","Brand is Awesome, No 1 Life Insurance Company","HR is worst , Sales and operations are Good"
"4.0","10 Apr 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW32677314.htm","Personal banker","Current employee","Thiruvananthapuram","Employee friendly hr policies are strong","Carrier growth great leaders nys ambience to work","Show more","",""
"5.0","1 Sept 2020","Wonderful for skill development","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35503506.htm","Operation associate","Former employee","","Knowledge development progress support help","Regular updation of employee with knowledge","Show more","",""
"3.0","23 Nov 2020","Sbi life work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW38650448.htm","Assistant manager","Current employee, more than 1 year","Mumbai","","","","No pressure work environment. Great inter departmental work culture","Slow growth and biased year end reviews."
"4.0","8 Dec 2020","Good opportunity to kick start your carrier","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW39209827.htm","Management trainee","Current employee","Jaipur, Rajasthan","","","","Comfortable working hours for sales role","Very challenging role for sales profile"
"5.0","12 Mar 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW43892869.htm","Investments analyst","Current employee","Mumbai","","","","Good culture, good profile and great learning experience","Bureaucratic and regimented thinking at times; but manageable"
"5.0","17 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45670560.htm","Administrative assistant","Current employee, more than 1 year","Mumbai","","","","Good work life balance and on time salary","Govt type work with not much pressure or scope"
"3.0","6 May 2021","Company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW46599537.htm","Senior associate","Current employee, more than 5 years","New Delhi","Job security is fine in this organisation","Company management in very bad","Show more","",""
"5.0","12 Jul 2021","Good company for work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW49638388.htm","Agency manager","Former employee","Bengaluru","","","","All are well coordinated very nice","Good more can be expected from the company"
"3.0","14 Aug 2021",".","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW51135957.htm","Bdm sales","Current employee","","","","","Salary on time, Recommended if you want a career in insurance","No learning, stagnant career, no work life balance"
"5.0","2 Sept 2021","Balanced work family life","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52009491.htm","Business development manager","Former employee, more than 3 years","","Balanced work life, less pressure, high professional","Nothing much I
 felt during my time","Show more","",""
"4.0","8 Sept 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52239084.htm","Senior associate","Current employee, more than 1 year","Bengaluru","Good people  nice place to work","Work pressure and holidays also working without salery","Show more","",""
"3.0","13 Sept 2021","Decent place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52446877.htm","Assistant manager","Current employee, less than 1 year","Jaipur, Rajasthan","Job security and good company culture.","If in sales the pressure is immense.","Show more","",""
"3.0","14 Oct 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW53996284.htm","Senior bde","Current employee, more than 1 year","","Nice organization for the long career","No any down side things about the organisation","Show more","",""
"5.0","28 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW54601866.htm","Adviser","Current employee","Visakhapatnam","Helpful staff
Encourages learning and growth in the industry","No cons as of now, all going well presently","Show more","",""
"5.0","14 Dec 2021","Sdbckms","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56662726.htm","Senior associate","Current employee, less than 1 year","Chennai","","","","Good working company for marketing people and also earn more income","I have get no bad experience"
"5.0","24 Apr 2020","Best company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW32868077.htm","Back office associate","Former employee","Pune","Best company very comfortable working hours","There is nothing bad in SBIL","Show more","",""
"5.0","11 Aug 2020","Good employment platform","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW34792737.htm","Senior business development executive","Former employee, less than 1 year","Kottayam","Good salary benefits and employee friendly","Sometimes unnecessary pressure and slight nepotism","Show more","",""
"2.0","26 Oct 2020","Good for beginners","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37616336.htm","Business development executive","Current employee, less than 1 year","Cochin","","","","Provides opportunity for beginners . They can grow","Pathetic management . They will not guide or support"
"3.0","25 May 2021","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW47413125.htm","Area manager","Current employee, more than 8 years","Thrissur","Brand Value is the key area","Proper Recognition according to the effort taken by the employee","Show more","",""
"5.0","10 Jun 2021","Good Starting point","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48163480.htm","Insurance adviser","Former employee, less than 1 year","Calcutta","","","","Good place to start your carrier","Keep working untill you find a better opportunity"
"4.0","23 Aug 2021","Good organisation for agency channel","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW51483343.htm","Sales and marketing","Former employee","Sehore","Good working environment
Support of higher authorities","Collapse of employees follow up in market","Show more","",""
"5.0","22 Sept 2021","One of the Best Places to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52921640.htm","Manager%2c corporate communications","Current employee, more than 8 years","Mumbai","","","","Supportive, great opportunities for growth","I can't think of any"
"4.0","10 Feb 2020","Good company to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW31787022.htm","Assistant manager-hr","Former employee, more than 1 year","","","","","Good corporate culture. Well defined processes","Nothing as such all is well"
"3.0","3 Jul 2020","Potential of MBAs are underutilised","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW34033630.htm","Assistant manager","Current employee","Mumbai","","","","2 Week mandatory paid leaves, great team members","Very submissive and orthodox attitude"
"5.0","16 Dec 2020","Very Good and knowledgeable experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW39543075.htm","Anonymous intern","Former intern","","","","","Experience, Work Environment, Recognition, Working hours","No downsides of working here"
"5.0","21 Jan 2021","Great","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW41153729.htm","Anonymous intern","Former intern","","","","","Great and good leadership and partners","None to speak about apart from government level pay"
"5.0","18 Jan 2021","Lead Software developer for .Net technology","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW40968088.htm","Senior software developer","Current employee, more than 3 years","Navi Mumbai","","","","Friendly work environment. Work balance.","No Cons to working here"
"3.0","6 Mar 2021","Good Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW43595586.htm","Internship","Former intern","Calcutta","","","","Flexible work hours, more fun less work.","Very minimal involvement in the working of the company"
"5.0","29 Mar 2021","Expert in life insurance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW44755864.htm","Senior business development executive","Current employee, less than 1 year","Banda, Uttar Pradesh","Very friendly and positive environment","Very long distance branches for mapping","Show more","",""
"5.0","9 Apr 2021","SBI Life Insurance - CPC Mumbai","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45284129.htm","Anonymous employee","Former employee, more than 3 years","Mumbai","","","","Innovative. Best Insurance Service Provider","No Cons for the company"
"5.0","27 Jun 2021","Software Test cum Business Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48986289.htm","Senior software test analyst","Current employee","","","","","Healthy and good work atmosphere","Comparatively less package and less valued"
"5.0","26 Aug 2021","good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW51682025.htm","Project manager","Current employee, more than 5 years","Bengaluru","","","","good company to work and employee friendly","only thing this communication issue and transferring"
"3.0","22 Sept 2021","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52940500.htm","Business development manager","Current employee, more than 1 year","Srīnagar, Jammu and Kashmir","Better work culture in the company","Less help from regional staff","Show more","",""
"4.0","4 Dec 2021","It's good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56220440.htm","Data analyst manager","Current employee, more than 5 years","Mumbai","","","","Job security is there in SBI life",". . . . ."
"5.0","16 Dec 2021","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56766530.htm","Senior bdm","Current employee","Noida","Good culture job satisfaction good work culyure","I don't find anything in this","Show more","",""
"3.0","14 Sept 2020","Growing company, stressful work env","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35935024.htm","Human resources manager","Former employee, less than 1 year","","","","","on time salary, appraisal, brand","long hours, not a good pay master"
"5.0","30 Sept 2020","Good Company and better Pay","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW36529842.htm","Software developer","Current employee, more than 5 years","Mumbai","","","","Good Company and better Pay","Work environment is tuff sometimes"
"5.0","6 Nov 2020","awesome company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW38074892.htm","Associate","Former employee, more than 1 year","Hyderābād","","","","good company good benefits to get","nothing to report or complain"
"5.0","6 Apr 2021","Very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45079162.htm","Avp-operations","Current employee, more than 5 years","New Delhi","Job security
Brand name value
Learning
Company growth
Future is bright","Management 
Employee's exposure
Work life balance","Show more","",""
"4.0","2 Jun 2021","Nice Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW47788448.htm","Marketing executive","Current employee","Kollam","","","","Flexibility in working and appreciable perks","Nice career for retired persons and working women."
"5.0","24 Oct 2021","Good brand","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW54430700.htm","Back office executive","Current employee","Calcutta","","","","Recruitment of agents. Generate business through them.","Sales target, pressure,no work life balance."
"5.0","30 Aug 2020","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35431449.htm","Insurance advisor","Former employee, less than 1 year","","competitive job
work pressure
client behaviour
hectic
no growth","good staff
good work place
friendly job
flexible timing
good income","Show more","",""
"5.0","14 Sept 2020","Recommendable","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35919331.htm","Management trainee","Former employee","Gāndhīnagar, Gujarat","","","","Supportive culture and seniors are helpful","HR are not supportive for new joining"
"3.0","27 Oct 2020","Not for people with aspirations","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37661252.htm","Anonymous employee","Former employee","","","","","Work Life Balance, friendly environment","No Career Growth, Less Challenging Work"
"5.0","29 Dec 2020","Work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW39903058.htm","Senior associate","Current employee, more than 1 year","Mumbai","","","","Work life balance, flexible, employee friendly","No cons as of now"
"3.0","14 Mar 2021","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW43973081.htm","Associate vice president","Current employee, more than 8 years","Mumbai","","","","Stability, good compensation & profitable company","Politics and got work culture. Slow decision making"
"3.0","31 Mar 2021","SBI life","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW44820405.htm","Senior bde","Current employee, more than 1 year","Bengaluru","","","","SBI LIFE is good for work","Need more manager support and politics is more"
"4.0","19 Jun 2021","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48553773.htm","Anonymous employee","Former employee","","","","","Good and friendly work environment","It has sometimes Extended timings"
"5.0","21 Jun 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48615117.htm","Project manager","Current employee, more than 3 years","","","","","Good HR policies during covid","Nothing that is not present in other cos"
"3.0","29 Jun 2021","SBI Life Insurance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW49076208.htm","Senior associate","Former employee, less than 1 year","","","","","Good work environment and employee engagement programs.","High sales pressure for Bancasurance posts."
"3.0","24 Oct 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW54405879.htm","Anonymous employee","Former employee, more than 8 years","","","","","employment culture, salary , hikes, promotions and timings","work timings and harassment and every thing"
"4.0","19 Dec 2021","Underwriting","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56881948.htm","Underwriter","Former employee, more than 5 years","Thāne","Work friendly environment and opportunities","Low salary increment and non work life balance","Show more","",""
"3.0","16 Oct 2020","Decent company to work in","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37218453.htm","Business development manager","Current employee","Gurgaon, Haryana","","","","Govt. Culture and job security","Not understanding to the employees"
"4.0","15 Oct 2020","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37207163.htm","Assistant manager","Former employee, more than 3 years","Navi Mumbai","","","","Great work and Life balance","Salary Increments are very low"
"4.0","20 Jan 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW41135658.htm","Management trainee","Former employee","Thiruvananthapuram","Recognition for tasks well done","HR in Kerala is terrible","Show more","",""
"4.0","6 Apr 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45104885.htm","Anonymous employee","Current employee","","","","","Good environment, good team. Great learning opportunities","No cons really come to mind"
"5.0","21 Apr 2021","Customer Service","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45836690.htm","Customer service","Former employee","Mumbai","","","","Very satisfactory place to work","Nothing to mention about the same"
"5.0","3 May 2021","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW46431320.htm","Associate ops","Current employee, more than 10 years","Gurgaon, Haryana","Good environment, nice work culture","Customer handling profile very challenging","Show more","",""
"4.0","23 Aug 2021","Good to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW51491723.htm","Senior bdm","Current employee, more than 3 years","","","","","Incentive structure is good from 2018","Management will not act immediately"
"4.0","11 Oct 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW53832289.htm","Business development manager","Current employee, more than 1 year","Hyderābād","All good, everything, excellent, well organised, process","No cons ,super ,all good","Show more","",""
"2.0","28 Oct 2020","It's Good company.","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37753487.htm","Sales representative","Current employee","Gāndhīnagar, Gujarat","Future bright, Awesome, nice , superb.","Excellent support. very good, superb.","Show more","",""
"5.0","2 Dec 2020","No","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW39003489.htm","L1 support","Former intern","Mumbai","","","","Have a good day Cool","Your working environment is not good"
"3.0","17 Mar 2021","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW44137363.htm","Consultant","Currently self-employed","Lucknow","","","","Brand Name is the only good point","Political Players- no place for competency"
"5.0","24 Apr 2021","Awesome","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45994813.htm","Senior associate","Current employee, more than 3 years","Navi Mumbai","","","","Good work culture and helpful management","Nothing as per my view"
"4.0","20 Nov 2021","SBI life insurance","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55645195.htm","Software test engineer","Currently self-employed","Visakhapatnam","","","","Target is more then expected","SBI life insurance unit manager"
"3.0","4 Dec 2021","More work less money","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56238907.htm","Associate","Current employee, less than 1 year","","","","","As such no headache .","More work less money ."
"3.0","15 Dec 2021","Job security","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56726622.htm","Anonymous employee","Former employee","","","","","Job security, chill work environment","Salary is not that great, too aggressive"
"4.0","1 Sept 2020","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35509068.htm","Manager","Former employee, more than 10 years","Bhopa","","","","Good company to work & grow","Management is not a good"
"5.0","21 Dec 2020","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW39703713.htm","Bancassurance sales executive","Former employee, more than 3 years","Patna Rural","","","","Good culture in sbi life","Hug budget in sbi life"
"5.0","23 Mar 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW44470424.htm","Marketing","Current employee, more than 1 year","Salem, Tamil Nadu","","","","Work environment is very good","There is no negative points"
"5.0","11 Apr 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW45335463.htm","Senior associate","Current employee","Bhilai","","","","security safe timing nice work","none none none none none"
"3.0","18 May 2021","BDE","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW47093786.htm","Senior business development executive","Former employee, more than 1 year","","In time salary 
 And good incentives","Un capable Management
Less Allowance
More pressure","Show more","",""
"2.0","3 Sept 2021","Got Bored","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52046999.htm","Assistant manager","Former employee, more than 1 year","Mumbai","","","","Immense Job Security, regular 9 to 5","No Challenge, and absolutely boring"
"4.0","13 Sept 2021","Great Learning","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52446470.htm","Hr-trainee","Former intern","Mumbai","","","","Good Mentors during my project","Not applicable in this case"
"4.0","12 Nov 2021","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55263047.htm","Manager","Former employee, more than 1 year","Navi Mumbai","","","","Good work culture, Mutliple responsiblities","low pay, older colleagues, no growth"
"4.0","16 Nov 2021","Assistant manager","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55413582.htm","Assistant manager","Current employee, more than 5 years","Navi Mumbai","","","","All good about the company","Nothing bad about the company"
"3.0","8 Dec 2021","NA","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56432352.htm","Senior associate","Former employee, more than 3 years","Andheri","Lovely people
Great leaves
Good working hours","Bureaucracy
Strict HR policies
Unskilled staff in many teams","Show more","",""
"3.0","10 Sept 2020","Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW35799671.htm","Anonymous employee","Current employee","","","","","work life balance, good culture","lack of automation , salary increments"
"1.0","19 Dec 2021","Work culture is very pathetic","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56867058.htm","Divisional manager","Current employee, more than 1 year","Vāranāsi","Work culture is very pathetic , senior management Saturday , Sunday fully active but Monday to Friday slipping to home but rest all people work Monday to sunday...","Downside is also not happy","Show more","",""
"1.0","11 Apr 2020","MBA grads don’t join","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW32691199.htm","Assitance manager","Former employee, more than 1 year","Mumbai","","","","Canteen food in Mumbai office has a long menu","Everything from day 1 is nothing but a monotonous task of saying yes to whatever your senior tells you"
"1.0","29 Nov 2021","To grow business in bank sales business","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56011098.htm","Business development manager","Current employee, more than 1 year","Guwahati","Only the brand name is working behind.","No work life balance and no proper incentives structure","Show more","",""
"1.0","1 Nov 2020","Not too satisfactory","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37859468.htm","Business development manager","Current employee","Nashik","Not said good at all","Not Support in Govt and PSU Banking Insurance Sales,  Change branch mapping without intimation.","Show more","",""
"1.0","20 Sept 2021","Worst management","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW52817108.htm","Area manager","Current employee, more than 1 year","Bengaluru","Company provides average incentive structure","No ethics, Zero learnings from seniors.
Institutional Alliance Channel is the worst","Show more","",""
"1.0","4 Dec 2021","Negative","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56214890.htm","Assistant manager","Former employee","","Salary is good and nothing else","Too much work politics. Not a place for MBAs","Show more","",""
"1.0","10 Nov 2021","Looking for Learning and Development position","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW55156536.htm","Senior learning &development manager","Current employee, more than 5 years","","","","","Brand is too Big to work with","Internal Politics and egos are very high"
"1.0","21 Oct 2020","Chutiya company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW37458435.htm","Business developer executive","Current employee, less than 1 year","Jaipur, Rajasthan","","","","Nothing I take away from here","Always miselling is advice by the seniors"
"1.0","10 Nov 2020","Worst place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW38184617.htm","Senior associate","Former employee, more than 1 year","Jogeshwāri","Outing and parties are organised","No work life balance
No good compensation 
Bad environment","Show more","",""
"1.0","21 Aug 2021","Unsupportive , fake","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW51424733.htm","Insurance agent","Former employee, less than 1 year","Amritsar","","","","Freedom to work at any time","Managers don't give full information and are fake"
"1.0","19 Mar 2021","not bad","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW44255319.htm","Retail sales associate","Former contractor, less than 1 year","Bhubaneshwar","on time salary and brand name","no growth remuneration and no salary hike","Show more","",""
"3.0","9 May 2023","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW76251894.htm","Content writer","Current employee","","Very nice people, they really nice","They have to have more hope","Show more","",""
"4.0","3 Feb 2023","Clerical Admin","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW73280755.htm","Anonymous employee","Former employee","","","","","Great Work culture good team support","Time consume irelavent work and looking for large team size"
"5.0","19 Oct 2022","SENIOR BUSINESS DEVELOPMENT EXECUTIVE","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW70292328.htm","Assistant store manager","Former employee","","In terms of sales and services, SBI Life Insurance is the greatest and number one insurance business in India.","According to my knowledge, the underwriting procedure is quite sluggish when compared to other insurance companies.","Show more","",""
"4.0","5 Nov 2022","Good but not the best","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW70806970.htm","Guest relations officer","Former employee","","Employee benefits like insurance Good co-workers","Monetary benefits, HR policies, Employee Satisfaction, Employee motivation,","Show more","",""
"1.0","23 Jun 2022","Join only if you are interested into insurance sales","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW65928630.htm","Management trainee","Former employee, more than 1 year","Beijing, Beijing","You get the salary on time.
Job security.","Join only if you are into insurance sales.
No career growth except if you're into sales.
No skills development initiatives.","Show more","",""
"4.0","31 Mar 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW62077726.htm","Product manager","Former employee, more than 5 years","","","","","Good mentir, work life balance n employee friendly","Non conpetetive salary. Slow in taking decisions"
"1.0","27 Jan 2022","My worst tenor in my career","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW58644369.htm","Divisional sales manager","Former employee, more than 1 year","","No good point to include","Worst managed company with internal politics","Show more","",""
"4.0","10 Nov 2020","I am an employee of sbi life insurance company Pvt Ltd","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW38179196.htm","Sales manager","Current employee","Doha","Having a good knowledge about insurance","Good and excellent at work and always complete my task on time","Show more","",""
"4.0","26 Jun 2021","About company","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW48951576.htm","Sales and marketing manager","Current employee","Longford, Longford","","","","Working everyday will be 10hours","Here the weather will be so hot and the living cost ll be ok"
"5.0","13 Dec 2021","good","https://www.glassdoor.co.in/Reviews/Employee-Review-SBI-Life-Insurance-RVW56628927.htm","Manager","Former employee, more than 1 year","","","","","brand is good because it is sbi","pressure is more and sales pressure"
