"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","10 Dec 2023","Really Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW82483810.htm","Assistant manager","Current employee","Best place for a Mining engineer to work and learn","Location is absolutely horrible. The place is isolated.","Singrauli","","",""
"5.0","22 Dec 2023","Benefits","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW82811286.htm","Hr manager","Former employee","Good pay and benefits. good","Location of the work. good","Dhanbād","","",""
"5.0","16 Dec 2023","Overall very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW82656627.htm","Intern","Former employee, less than 1 year","Good atmosphere and work culture","I have no cons for it.","Rānchī","","",""
"4.0","11 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW82497141.htm","Management trainee","Current employee, less than 1 year","","","Rānīganj, West Bengal","Good company among psu in india","Tough and challenging field job","Show more"
"4.0","26 Nov 2023","Best place for government job seekers","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW82107373.htm","Deputy manager","Former employee, more than 5 years","One of highest salaries in public sector","Location, Work and life imbalance","Hazaribagh","","",""
"1.0","10 Jan 2024","Not good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW83236368.htm","Management trainee","Former employee, more than 3 years","Nothing. Pathetic work environment and egoistic seniors","Remote location, corruption, no growth opportunity","Rānchī","","",""
"4.0","1 Nov 2023","Not at all government job for a Core Engineering domain","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81449621.htm","Deputy manager","Former employee","Great Learning curve and different verticals to work in","Remote areas long working hours almost no weekend offs","Singrauli","","",""
"5.0","17 Nov 2023","ok fine","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81913596.htm","Manager-hr","Current employee","good company with large workforce","work culture needs improvement for retention","","","",""
"2.0","8 Nov 2023","Coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81647505.htm","Manager","Current employee, more than 8 years","The company gives good money. Perks are awesome","Location can be hell. Family life destroyed.","Singrauli","","",""
"2.0","8 Sept 2023","Bitter Sweet","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79881234.htm","Assistant manager","Current employee, more than 8 years","","","Rānchī","Job Security Above par salary Can take care of family","No career growth in terms of knowledge, skill and money. Extremely poor living standards (except at few places). Extremely poor work culture (new gen improving). Highly corrupt. Company highly biassed for staffs against officers. Worst HR department on the planet.","Show more"
"4.0","29 Oct 2023","Good work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81366634.htm","Assistant manager (systems)","Current employee","Good work life balance Good salary for freshers","No much technical work allmost everything is administrative","Dishergarh","","",""
"5.0","25 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81252364.htm","Anonymous employee","Current employee","Good place to work and no issues","No issues with the work being done","Bengaluru","","",""
"4.0","11 Oct 2023","Good to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80874859.htm","Assistant manager","Former employee, more than 3 years","","","Sambalpur, Orissa","Broad Vision , Large Scale Projects","Old System , Lesser pays in comparison","Show more"
"3.0","26 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW81295395.htm","Assistant manager","Former employee","Great culture, growth, time management","Transfer policy, demanding, low pay","Rānchī","","",""
"3.0","5 Oct 2023","good place to work if you prefer stagnation in career","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80683150.htm","Mining engineer","Current employee","good salary... enough money to live by","you have no career growth","Rānīganj, West Bengal","","",""
"2.0","4 Oct 2023","No pros","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80649802.htm","Deputy manager","Current employee, more than 8 years","No life here only mining areas","Remote area and har working conditions","Dhanbād","","",""
"3.0","27 Sept 2023","Nicd","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80449291.htm","Management trainee","Former intern, more than 1 year","Nice work, very well pay, service","Govt job, low transfer chances","","","",""
"4.0","29 Aug 2023","It was an overall good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79606071.htm","Summer trainee","Current intern","","","Pāndaveswar","friendly people good working environment knowledgeable seniors","pollution remote location work life balance connectivity","Show more"
"4.0","15 Sept 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80104292.htm","Asssisant manager","Current employee","Work life balance is okk okk bot not so good","Not good for talented person","Singrauli","","",""
"3.0","12 Sept 2023","-","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW80011364.htm","Management trainee","Former employee","It is a government job","The cons of the company is work location","","","",""
"2.0","27 Aug 2023","Environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79517555.htm","Intern","Former intern, less than 1 year","Good exposure about how technical work is done in the coal fields","Not a very growth oriented place for a CS background guy","Bilāspur, Chhattisgarh","","",""
"4.0","30 Aug 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79615962.htm","Assistant manager","Current employee, more than 8 years","","","Nāgpur, Maharashtra","Food salary and benefits medical","Location remote average work culture","Show more"
"4.0","20 May 2023","Human Resource manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76612831.htm","Senior hr manager","Current employee","","","","Meeting the energy needs of the country by Producing coal and meeting the targets set by ministry and govt. of India , CSR initiatives where company is operating and providing rehabilitation resettlement benefits to local populace whose land is acquired for coal mining.","Lack technical competence when compared to private players","Show more"
"4.0","28 Aug 2023","Psu","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79558560.htm","Management trainee","Current contractor","Good pay and better promotions and accommodation.","Remote working places and field job.","","","",""
"4.0","23 Aug 2023","Good salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79429849.htm","Dy.manager","Current employee, more than 5 years","Salary is good and also good facilities","Work pressure and remote location posting","Chandrapur, Maharashtra","","",""
"4.0","16 Aug 2023","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79183184.htm","Assitant manager","Current employee","High salary Medical facilities Work life balance","Remote Location No area to develop skills late promotions","","","",""
"4.0","20 Aug 2023","PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79301668.htm","Anonymous employee","Current employee","Hands on Experience in Mining Industry.","Remote place of postings in most instances.","Chandrapur, Maharashtra","","",""
"5.0","14 Aug 2023","Area Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79139160.htm","Area manager","Current employee","Good Pay, Good benefits, Good team","bad location, bad infrastructure, bad training","Calcutta","","",""
"5.0","17 Aug 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79221439.htm","Management trainee","Current employee, less than 1 year","","","Burla, Orissa","Salary of the person employeed","Location of the person employeed","Show more"
"3.0","26 Jun 2023","Not very satisfied","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW77738800.htm","Asst manager","Current employee, more than 1 year","","","Bokāro","Job security and a decent v salary. Do not expect more than that.","Poor work culture and difficult working conditions.","Show more"
"2.0","31 Jul 2023","Won't recommend to spend entire career in CIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW78736561.htm","Assistant manager","Former employee","Work life balance Job security","Limited growth opportunity Remote working location","Dhanbād","","",""
"4.0","27 Jul 2023","Sad location","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW78615879.htm","Coal miner","Current employee","Salary Perks Benefits Security Safety","Location Culture Extra activities Life Politics","","","",""
"2.0","5 May 2023","Just OK to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76155283.htm","Executive","Current employee","","","Singrauli","Salary is good among PSUs.","Not much learning in technical and General Management. Frustration when you compare yourself with Non Executive's pay structure. Transparency in work culture is not acceptable to me many times. Procurement policy in good and contracts is not favorable to high standards of large companies and MSME don't match quality standards.","Show more"
"3.0","22 May 2023","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76651890.htm","Dy manager accounts","Current employee, more than 10 years","","","Dhanbād","If location of the company is near to your hometown then best. Purchasing power of salary is good as you don't have anything to spend on as location is remote.","Promotion policy not good for career oriented person.","Show more"
"4.0","2 Jul 2023","Good company. Difficult policies","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW77892245.htm","Assistant manager","Current employee, more than 5 years","Huge Maharatna PSU. Good work life balance","Ineffective management., Employee facilities very poor in mines.","Āsansol, West Bengal","","",""
"1.0","17 Aug 2023","Poor","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW79233089.htm","Management trainee","Current employee","Only Pay is Decent here","Life is hell With no good job location Pathetic work environment","Manendragarh","","",""
"5.0","22 May 2023","Great company to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76666087.htm","Assistant manager","Former employee, more than 3 years","Great company to work for in a long term","Infrastructure could be improved in terms of facilities given to executives","Hazaribagh","","",""
"4.0","22 May 2023","okay experience.","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76686934.htm","Management trainee","Former employee, less than 1 year","Officer job, Reputation in society, Pension, Medical facility for entire family, not too demanding","Remote Location, Working Enviroment, Not enough paying","Calcutta","","",""
"5.0","23 May 2023","Nice salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76694695.htm","Operator","Current employee, more than 8 years","","","Rāmgarh, Jharkhand","Good exposure to get idea about mines","Health is the biggest issue","Show more"
"4.0","6 Apr 2023","Top employer in coal mining sector","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75275352.htm","Deputy manager","Current employee","","","Nāgpur, Maharashtra","Permanent job title and good salary package with post retirement benefits . Permanent job till the age of 60 and further life long pension","Remote locations as mines are situated in interior regions of every state","Show more"
"5.0","13 May 2023","The company is Best service provideing Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76390309.htm","Data entry operator","Current employee","The company is Best service provideing Company","The company has minimal Cons","","","",""
"3.0","15 May 2023","CIL MT","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76460373.htm","Management trainee","Current employee, less than 1 year","Good pay scale apart from reputation of psu job","Work culture is not that good","Rānchī","","",""
"4.0","10 May 2023","Coal India job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76294707.htm","Assistant manager","Current employee, more than 1 year","Good salary and health benefits","Work hours are not fixed. The environments are not good.","Singrauli","","",""
"1.0","1 Jul 2023","Worst culture in all PSUs","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW77887790.htm","Assistant manager","Current employee, more than 1 year","Basic facilities which are given to government employees","Toxic environment, no use of knowledge","Singrauli","","",""
"5.0","4 May 2023","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW76101551.htm","Dozer operator","Current employee","Good maintenance, excellent facilities, and environmental friendly.","Low wages, less value of operators.","","","",""
"4.0","23 Apr 2023","CIL","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75763718.htm","Management trainee","Former employee","Decent, good, not satisfying, could be better","Low initial salary and benefits","Dhanbād","","",""
"5.0","22 Apr 2023","good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75737886.htm","System engineer","Current employee","very nice place to work","nothing so far what to say","","","",""
"5.0","3 Apr 2023","Work Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75165755.htm","Account manager","Former employee, more than 10 years","","","Bokāro","Large organisation, good salary,post retirement medical benefits, Pension","Exposure to part of the job","Show more"
"4.0","3 Apr 2023","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW75145739.htm","Management trainee","Current employee, less than 1 year","Good work life balance, good salary","As such no cons except location","Āsansol, West Bengal","","",""
