"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"5.0","5 Sept 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90733852.htm","Gpm","Former employee, more than 5 years","Mumbai","Well established systems and controls","Growth as far as the hierarchy may be slow","","",""
"4.0","24 Sept 2024","Good Working Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91290305.htm","Senior officer (commercial)","Former employee, more than 3 years","","Very good working culture, very good opportunity for learning.","Growth opportunities are limited as there are multiple verticals in the department.","","",""
"1.0","14 Sept 2024","Dnt work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91010759.htm","Fsm","Current employee, more than 8 years","Lucknow","","","Salery and incentive
..........
.....
...
...",". Zero work life balance 
. Unethical pressure 
. Poor feedback system 
. No employee ecosystem 
. Bad management
. Inter division conflict
. Politics in promoting","Show more"
"4.0","19 Sept 2024","Promotes drugs to healthcare professionals","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91158108.htm","Territory sales executive","Current employee, more than 5 years","Gurgaon, Haryana","","","Working ethics are top notch","No as such cons to highlight","Show more"
"3.0","17 Sept 2024","Research Scientist","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91111947.htm","Research scientist","Current employee","Gurgaon, Haryana","Leaves, low salary, not so good work culture","Hard to take Leaves, low salary market wise, not so good work culture & work life balance","","",""
"2.0","19 Sept 2024","Ok","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91152828.htm","Anonymous employee","Current employee","","On time salary is good","Promoter interference is way too much with no space for innovation","","",""
"4.0","19 Sept 2024","Not good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW91165135.htm","Senior medical representative","Current employee, more than 1 year","Dibrugarh","Good team supporting seniors better salary","Pressure targets are huge couldn't meet","","",""
"4.0","14 Aug 2024","Best place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90108109.htm","Traniee","Current intern, less than 1 year","Gurgaon, Haryana","","","Being the biggest generics company Sunpharma has a very good work environment and flexibility for working if you are in a PV field as there is work from home. It is an excellent place to gain hands on training in the pharma industry. Everything is taught here from scratch till you become industry ready.","Just one thing what doesn’t seem good is there is no stipend offered in here to the trainees.","Show more"
"3.0","7 Sept 2024","Nothing","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90794761.htm","Management trainee","Former employee, less than 1 year","Mumbai","","","Nothing as such to be shared","Many difficult to share very few helpful people there","Show more"
"5.0","3 Sept 2024","Microbiologist","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90689877.htm","Officer","Former employee, more than 1 year","Vadodara","","","Nice and good company to work","A bit of work pressure as its largest in India","Show more"
"3.0","3 Sept 2024","Very bad experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90688574.htm","Junior analyst","Former employee, more than 3 years","Lucknow","","","Good opportunity for freshers to join","Very low salary and also slow increment","Show more"
"3.0","1 Sept 2024","Best review","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90615015.htm","Chemist","Former employee, more than 1 year","Baddi","","","Re market and I have a great day","God bless you with all","Show more"
"3.0","28 Aug 2024","Good In mohali","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW90499899.htm","Warehouse officer","Former employee","Mohali, Punjab","","","Best in mohali for work","Hr policy is very good","Show more"
"3.0","29 Jun 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88703805.htm","Sr executive operations","Current employee, more than 3 years","Vadodara","","","1. Company is good with strong roots in its sector.
2. Product portfolio is diversified. 
3. Invested huge amounts in upgradation of old plants 
4. Job security","1. Company has appointed many managers which have no job roles. 
2. Very few people working on ground. On an average on 1 working person has 4 managers.
3. Chaotic culture.
4. Very less benefits provided compared to other companies.
5. Very High attrition rate","Show more"
"4.0","9 Aug 2024","Good environment","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89958384.htm","Manager","Current employee, more than 5 years","Jammu, Jammu and Kashmir","","","Growth, learning of the employee","Political atmosphere are declining the culture","Show more"
"1.0","18 Jun 2024","intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88357111.htm","Legal intern","Former intern, less than 1 year","","","","No pros, as I was sidelined","-No ID Cards was issued to me. I had to wait for someone at the door to enter/ exit. Each time. At least a visitor card would have done the job.
-Nil communication with the team. I was asked to not sit where the department carried out work
-As an intern, I prepared research paper which was duly presented without support or guidance from team members.
-When tried to spoke to someone within the team, I was responded to in a way that made me to not go to the team at all for any thing.
-And ofcourse, it was unpaid.","Show more"
"5.0","4 Aug 2024",".suggest if you are fresher","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89776132.htm","Sales representative","Current employee","","","","More opportunities 
Gratitude towards the company was good","Sophisticated seniors 
Multiple tasks that are not related to jon","Show more"
"3.0","11 Aug 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89979765.htm","Marketing manager","Current employee","Mumbai","Company is undergoing changes in strategy","Not much to talk about","","",""
"5.0","4 Aug 2024","QC micro analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89767402.htm","Qc microbiologist","Former employee, less than 1 year","Vadodara","Big MNC, Good work environment","The night shift sucks and the plant location is so far from Vadodara.","","",""
"4.0","4 Aug 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89784925.htm","Product manager","Former employee, more than 5 years","Mumbai","","","Good brand name 
Reputed company","Saturday day working is a challenge.","Show more"
"4.0","28 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89573228.htm","Compliance officer","Current employee, more than 1 year","Mumbai","","","Work Life balance is Good.","Environment is not work friendly... Poor office infrastructure","Show more"
"4.0","27 Jul 2024","Nice company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89550150.htm","Senior officer - qa","Current employee","","Nice work culture and value of intelligence.","There is no downside to say about sun","","",""
"3.0","27 Jul 2024","Best Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89540953.htm","Sales representative","Current employee, more than 5 years","Mumbai","Hard working employees are assured of promotion","Overall good work atmosphere and career prospects","","",""
"4.0","29 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89590912.htm","Sales executive","Current employee, more than 3 years","Chennai","","","Sun Pharma laboratories limited .","Is not balanced personal life","Show more"
"4.0","27 Jul 2024","Good place","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89544427.htm","Officer","Current employee, more than 3 years","Indore","Hike in salary. Good company. MNC. Number 1","Politics. Poor work culture. Jealous","","",""
"3.0","22 Jul 2024","it was a good experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89392081.htm","Intern","Current intern, less than 1 year","Gurgaon, Haryana","good environment and good people","they take you for granted and always required refernce","","",""
"5.0","6 Jul 2024","Best place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88891911.htm","Officer","Former employee, more than 3 years","Dadra & Nagar Haveli","","","One of the best culture and best place to work","The location and the traffic","Show more"
"4.0","15 Jul 2024","Sun pharma is best company for pharma field","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89175910.htm","Quality assurance","Former employee","Vadodara","","","Good Environment
Job satisfaction
Good learning","excess work
Low salary as compared to work","Show more"
"5.0","30 Jun 2024","Best Sponsor to work for","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88711065.htm","Executive cra","Current employee, less than 1 year","Mumbai","","","Management is very much open to approach.
Workload is there but your work gets recognised and you will get satisfaction working over here","There are no cons in the organisation, everything is well","Show more"
"5.0","11 Jul 2024","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89078295.htm","Senior marketing manager","Former employee, more than 10 years","Mumbai","Except promotions rest all is good","Promotions are very slow here","","",""
"5.0","9 Jul 2024","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88974952.htm","Project manager","Current employee, more than 3 years","Mumbai","Good exposure to market leader","Lack of MNC culture. Need improvement","","",""
"3.0","11 Jul 2024","Work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW89044169.htm","Dgm-mstg","Current employee","","Skill development is the best","Work culture is bad at sites","","",""
"5.0","1 Jul 2024","Very nice company  for work.","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88741880.htm","Officer","Former employee, more than 5 years","Vadodara","Very nice company for long time work","There is no downside in su pharma","","",""
"3.0","27 Jun 2024","Good working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88636751.htm","Graduate apprentice trainee","Current intern, less than 1 year","Ahmadnagar","No working pressure and good atmosphere","Not many leaves and only one day weekly off","","",""
"4.0","19 Jun 2024","Why work in sun","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88387061.htm","Anonymous employee","Current employee, more than 10 years","Mumbai","","","Flexi hours
Good policies
Down to earth members","No recognition 
No diversity seen","Show more"
"2.0","16 Apr 2024","Average company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86362891.htm","Executive","Current employee, more than 1 year","Hālol","","","Payment is good compared to other companies. Upper management is good intensely.","Work culture is not system based. HR policies are person and changes any time. Work culture is not so interesting. Everything they do is for formality and to show to the stakeholders holders. Actual environment varies a lot. Plant level management is not attentive to any problems.","Show more"
"5.0","5 Jun 2024","Worked as a Shift Incharge","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87964263.htm","Senior officer","Former employee, more than 3 years","Dadra & Nagar Haveli","","","perfect atmosphere to work,
many things to learn if it is your first company","Facility wise like canteen and other misceallneous needs to be taken care of","Show more"
"5.0","15 Jun 2024","very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW88281217.htm","Management trainee","Former employee, more than 1 year","Gurgaon, Haryana","","","good company very good company","no cons everything very good","Show more"
"3.0","24 May 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87613684.htm","Senior executive","Current employee, more than 10 years","","","","Best as per revenue, brand value, salary scale in fine as per the current market, trying to make their policies better,","Not Technologically driven, poor SOPs, work versus manpower ratio,","Show more"
"3.0","30 May 2024","Job security","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87808605.htm","Operations","Current employee, more than 1 year","Hālol","","","Culture is good and Job security is there","NOT GOOD FOR FRESHER'S, learning is not good","Show more"
"5.0","28 May 2024","it was nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87733251.htm","Intern","Former intern, less than 1 year","Mumbai","great exposure, learning, engaging, helpful, interactive","location, distance, work load, timings, policies","","",""
"5.0","29 May 2024","Amazing","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87741842.htm","Executive","Current employee","Vadodara","","","Amazing and employee welfare 
Good salary 
Flexible timings","No cons at all
Everything is nice","Show more"
"3.0","26 Apr 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86716249.htm","Manager","Current employee, more than 5 years","Vadodara","","","Great efficient teams at work. 
Good policies for employees 
One can learn if he wishes to","Poor promotion policies and slow career progression.","Show more"
"4.0","15 May 2024","Good job culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87329443.htm","Production planning and inventory control (ppic)","Current employee, more than 3 years","Vadodara","","","You will learn many things
Face new challenges daily","Lots of market pressure
No sat Sunday off","Show more"
"5.0","4 May 2024","Company perks","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86960979.htm","Assistant product manager (apm)","Current employee","Mumbai","","","Good company, no1, good brand name in market, good salary, good culture","Travelling is quite frequent monthly","Show more"
"5.0","5 May 2024","Great working culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86977010.htm","Production manager/pharmaceutical","Current employee","","Carring for employees and good salary","Not flexible and HR system need to improve","","",""
"4.0","6 May 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW87026698.htm","Internship","Former intern, less than 1 year","Baddi","Good and best for interns","Hardly any wrong thing i got","","",""
"4.0","2 May 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86884220.htm","Sales executive","Current employee","Jodhpur, Rajasthan","","","Good place to learn and explore","Hectic , stress , travel , sales","Show more"
"5.0","25 Apr 2024","The management is good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86689336.htm","Senior manager","Former employee, more than 8 years","Gurgaon, Haryana","","","Manager are helpful and they teach a lot","Toxic environment for freshers to grow","Show more"
"5.0","25 Apr 2024","Internship Experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86682630.htm","Internship","Former intern, less than 1 year","Jammu, Jammu and Kashmir","","","It was quite interesting to do the same","Quite hectic and hardwork to be done","Show more"
"4.0","25 Apr 2024","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86666069.htm","Sales officer","Current employee, more than 1 year","Indore","Company is good but only when you do hard work","Worst senior in my division","","",""
"3.0","10 Apr 2024","Join if you are interested in sales","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86194728.htm","Sale representative","Current employee, less than 1 year","Navi Mumbai","","","Good career opportunities but it takes time","Very Slow growth and no good increment","Show more"
"1.0","27 Apr 2024","Not Recommended for work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW86751123.htm","Officer","Current employee, more than 3 years","Mohali, Punjab","","","New Tech and Machines & lot to Learn","Toxic Management and Low Increments. Low Manpower and overtime with no pay.","Show more"
"3.0","18 Jan 2024","Good organization with poor people Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83489905.htm","Executive","Former employee, more than 5 years","Vadodara","","","Salary on time, good learning environment","Most of the managers are totally micromanager. Getting promotion even if you are deserving candidate but if you are not good with your manager then you will retire on the same post. Taking a single day leave is like a fight a battle.","Show more"
"5.0","2 Apr 2024","Salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW85913633.htm","Quality assurance","Former employee, more than 1 year","Vadodara","Work culture good. Staff is supportive","There is no downside. Food quality can be better.","","",""
"3.0","2 Apr 2024",".","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW85909292.htm","Assistant product manager (apm)","Former employee","Mumbai","Well known company to work at","Too much internal politics, bad culture","","",""
"3.0","10 Mar 2024","Good work culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW85181011.htm","Anonymous employee","Former employee","","","","Good work culture, healthy environment","Increment are very less as compared to industry standard","Show more"
"4.0","29 Feb 2024","senior manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84860700.htm","Manager","Current employee","","","","challenging assignments to harness my technical skills","to achieve my goal seeing lack of women empowerment","Show more"
"3.0","14 Mar 2024","Average","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW85332183.htm","Manager","Former employee, more than 1 year","Pithampur","Big group, largest market share , Job security","HR policies , CTC issue ,learning","","",""
"5.0","3 Mar 2024","Responsibility of over sight quality system development","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84948038.htm","Sr. executive qa","Current employee","","Great learning, self confidence,team leader, communication, improvement","Career opportunities, New learning, Partiality, Obligation, Biased","","",""
"1.0","30 Dec 2023","Worst Company for Digital Marketing Professionals","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82927721.htm","Digital marketing","Former employee, more than 3 years","Mumbai","","","Salary
Flexible Time
Location
Connectivity","Worst internal politics
High attrition rate
Old-age Bosses
Inexperience Bosses
Need buttering with bosses
Some people are watchman who watches when you are coming & going
Worst Canteen","Show more"
"5.0","20 Feb 2024","Company overview","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84579030.htm","Senior officer","Current employee, more than 1 year","Vadodara","","","Great place to work certificate, 5 working days","Internal politics at management level.","Show more"
"4.0","21 Feb 2024","Very Good Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84583707.htm","Associate","Former intern, less than 1 year","Ankleshwar","Good Cordial Staff, Perfect adherence to SOPs","Tighter Lunch Break and leave policy","","",""
"5.0","20 Feb 2024","Wonderful company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84582477.htm","Nsm/retail","Current employee","","Good culture and support of work","Nothing cons , everything is good here","","",""
"4.0","29 Feb 2024","Great culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84875909.htm","Executive","Current employee, more than 1 year","Vadodara","","","Good culture
Flexible timing
Good facilities","Low salary
Distorted management system","Show more"
"3.0","3 Dec 2023","Decent company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82278247.htm","Production engineer","Current employee, more than 1 year","Panoli","","","- Decent salary hikes 
- Brand name","- No work life balance 
- People development is not so good 
- Upper management and production teams vision Gap
- Old people given too much importance irrespective of knowledge
= Lots of politics of old employees","Show more"
"4.0","11 Feb 2024","Best","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84272170.htm","Senior medical representative","Current employee","","Best culture house in India.","Sun Too many sales pressure .","","",""
"2.0","1 Feb 2024","No growth","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83946599.htm","Production officer","Former employee, more than 1 year","Panoli","","","Best for learning in pharmaceutical field","Salaeygrade is very low compared to other pharma company","Show more"
"5.0","6 Feb 2024","Nice company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW84098556.htm","Medical representative","Current employee","","Good company with lot of experience","WORK LIFE BALANCE  I'd effected","","",""
"3.0","17 Jan 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83454678.htm","Research scientist","Current employee, more than 3 years","Gurgaon, Haryana","","","Enthusiastic environment, okayish increment, supportive team leader","Slow career growth, need to introduce more HR policies to benefit employee","Show more"
"5.0","31 Jan 2024","good exposure","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83941182.htm","Internship","Current intern","Mumbai","Good office and manager support","more pressure and less time","","",""
"5.0","29 Jan 2024","Very good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83839855.htm","Sales executive","Current employee, more than 1 year","Farīdābād, Haryana","You can earn huge incentive","No cons just joine it","","",""
"5.0","30 Dec 2023","Had Good working experience over there.","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82930699.htm","Executive","Former employee","","","","Good work exposure 
Number of new projects
Learning place for industry person","Due to immigration I left organisation otherwise it was good to go and veey much enjoyable.","Show more"
"3.0","12 Jan 2024","No work life balance","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83309104.htm","Senior research scientist","Current employee, more than 3 years","Gurgaon, Haryana","","","Health Insurance, work from home policy","No work life balance, need to work after hours daily, alot of politics","Show more"
"5.0","9 Jan 2024","Excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83196612.htm","Regional sales manager","Current employee","","Company has Big name no 1 company in India","It's has not a fixed criteria for minimum salary","","",""
"4.0","8 Jan 2024","Warehouse worker","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW83147231.htm","Warehouse worker","Former employee","Vadodara","Atmosphere was good to work","No bonus was given to us","","",""
"3.0","21 Dec 2023","Good Place for Short Term","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82768140.htm","Human resources manager","Former employee, more than 1 year","Mumbai","","","Strong leadership group
Subject matter experts in their areas","Culturally it's everyone for themselves there's no unified experience that company delivers to employees","Show more"
"5.0","20 Dec 2023","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82764012.htm","Apprentice","Former employee","Guwahati","","","- Proper guidance and support from seniors and supervisors
- On time Salary","- working in shifts isn't for everyone","Show more"
"4.0","21 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82789982.htm","Clinical pharmacist","Current contractor","","","","Good everything is good and best","All good  industrie is good","Show more"
"4.0","25 Nov 2023","Sales executive medical representative","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82087929.htm","Sales executive","Current employee","New Delhi","","","No 1 Pharma company in india
Good salary
Lesss effort in doctor chamber","Hectic sechdule
12 hrs working and sometimes more
Work life balance not maintain
No Saturday off","Show more"
"3.0","19 Dec 2023","Working at sun pharma","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82707431.htm","Intern","Former intern, less than 1 year","Mumbai","Great work environment, friendly atmosphere","Outdated technology is used, slow growth","","",""
"5.0","12 Dec 2023","Great place for medical affairs","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82519762.htm","Medical affairs manager","Former employee, more than 1 year","Mumbai","","","Great place to learn 
Great compensation","Lot of traveling in weekends","Show more"
"5.0","11 Dec 2023","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82498693.htm","Gm (finance)","Former employee, more than 10 years","Mumbai","professional work environment with caring for employees","We did long hours at work","","",""
"5.0","6 Nov 2023","White Globe is reccomended","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81567481.htm","Marketing coordinator","Current employee","","","","White Globe is a great place to work! The people are friendly, and I feel like they care about my growth. The work can be challenging, but it's rewarding","It gets Challenging but sometimes rewarding","Show more"
"5.0","20 Nov 2023","Review as a CSR intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81953744.htm","Intern","Current intern, less than 1 year","Chennai","","","the company has great CSR projects and they proactively implement the projects for the benefit of the communities","i don't find many cons","Show more"
"4.0","2 Dec 2023","Best for future","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82267447.htm","Sales executive","Current employee, more than 10 years","Lucknow","Good company to work and future development","Not as such but every thing has cons","","",""
"5.0","23 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82037270.htm","Sales executive","Current employee","Chennai","Good place to work and good company","Indian no 1 mnc company and 4th largest pharma company in world","","",""
"3.0","26 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82107897.htm","Sales executive","Current employee","Mangalore","Good company to work and good growth","A lot of pressure and poor work life balance","","",""
"4.0","25 Nov 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW82082552.htm","Medical representative","Former employee, more than 1 year","New Delhi","","","Sun Pharma is the good company","It should be for a long term","Show more"
"5.0","7 Nov 2023","HRIT Analyst","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81607803.htm","Analyst","Former employee, more than 5 years","Mumbai","","","Work life balance and multiple projects","Acceptance in change management by user","Show more"
"5.0","15 Sept 2023","PHARMA QUALITY EXPERT","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW80098824.htm","Sr manager quality","Current employee, more than 5 years","Hālol","","","This is multinational company with number one in India and fourth in World. Company has good policy to protect and secure the future of employees.","The eimployees at senior level are very secure particulary at VP level.","Show more"
"4.0","24 Oct 2023","My work experience in Sun Pharma","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81208210.htm","It head","Current employee","","Very nice company with well maintained employees","Location of office is located very far from my home","","",""
"5.0","24 Oct 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81238801.htm","Market research intern","Former intern","Mumbai","Good company good work culture","Did not find any cons","","",""
"4.0","9 Apr 2023","good work culture but sycophancy prevails at Dewas Location","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW75334551.htm","Senior officer (technical)","Former employee, more than 1 year","Dewās, Madhya Pradesh","","","good work culture for those staying at Indore. Management is supportive. No mental presssure if you can work for 12 hours.","There is no shift timing for Dewas Employees. Company management considers Dewas employees as bonded labour. Whenever they want they call employee to come and work. indore employees come and go in there shift but dewas employees have to work for extra 2 to 4 hours most of the time. As a fresher if you are joining ,after working for a year staying at dewas due to frustration you may consider changing not only the company but also the pharma field.","Show more"
"3.0","19 Oct 2023","Vh","https://www.glassdoor.co.in/Reviews/Employee-Review-Sun-Pharmaceutical-Industries-Inc-RVW81084773.htm","Engineer","Former employee, more than 5 years","Dewās, Madhya Pradesh","","","Good company to work with","I don't know this yet","Show more"
