"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2"
"4.0","24 Jan 2024","Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83708152.htm","Senior tsi","Former employee","Pune","","","","Very good culture in this company","Nothing bad in this company"
"4.0","30 Dec 2023","Improve my skills and more","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW82926616.htm","Sales promoter","Current employee","","Learn more to improve my knowledge and skills","Good to be a part of this company","Show more","",""
"4.0","23 Jan 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83651547.htm","Senior fse","Current employee, more than 8 years","Dehradun","","","","Great company great learning opportunities","Less package as per industry standard"
"3.0","13 Jan 2024","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83327598.htm","Mis executive","Current contractor, less than 1 year","Mumbai","","","","Work culture is positive. Good office premises.","Salary for contract employees is lower."
"5.0","10 Jan 2024","Good Place to start your career","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83215847.htm","Human resources","Former employee","","","","","Good Place to start your career","There is very slow Career Growth"
"4.0","15 Jan 2024","Great Place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83368267.htm","Key account executive (kae)","Current employee, more than 1 year","Deoghar","","","","Employee will learn a lot","There is no work-life balance"
"5.0","6 Jan 2024","Na","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW83098370.htm","Brand manager","Current employee","Mumbai","Variety of brands to work with","Extremely competitive environment.
Work life balance can be a challenge","Show more","",""
"4.0","1 Jan 2024","Good to work at","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW82949292.htm","Consultant","Former contractor","","","","","Amazing culture, great work, work life balance","slow growth, rigid hierarchy, short team strength"
"5.0","31 Dec 2023","HUL","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW82939563.htm","Assistant key account manager","Current employee","Mumbai","","","","Excellent work life balance. Good pay.","None. No cons in the profile"
"4.0","19 Sept 2024","Great place","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW91176927.htm","Legal counsel","Current employee","London, England","","","","Excellent colleagues and learning opportunities.","Hierarchical culture and low pay"
"5.0","11 Jul 2024","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW89066171.htm","Anonymous contractor","Former contractor","","","","","Opportunities for professional development, training, and career advancement within the organization.","Fixed working hours and office locations can limit work-life balance and flexibility."
"5.0","3 Feb 2024","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Hindustan-Unilever-RVW84024071.htm","Senior marketing manager","Current employee","","Best place to learn marketing fundamentals 
Brand management and strategy for iconic brands 
Employee benefits","Slow promotions for external hires","Show more","",""
