"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"3.0","12 Jan 2022","Nice perks","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW57823182.htm","Account executive","Former employee, more than 1 year","Kathmandu","","","Good work environment
Learning 
Nice 
Growth
Challenging","Old management 
Extra hours 
No extra hour pay
Work pressure 
Travel","Show more"
"2.0","13 Mar 2019","Dog poo in disguise is what it is","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW25140946.htm","Sales executive","Former contractor, less than 1 year","Lusaka, Lusaka","","","You get to drink watery Pepsi, overly sweet Miranda fruity, awesome mountain dew and 7up on Saturdays when you work more that half way of your half day.","Some angry Indian dudes ( I love Indian people they are a beautiful people, just not these guys) tell you to work in dangerous communities with a pouch full of cash and a big sign on your face saying 'doesnt belong'. Very unprofessional bosses and bad pay","Show more"
"2.0","3 Feb 2017","I gained great wide work experience, but at the expense of being shouted at every now and then.","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW13612289.htm","Customer executive","Former employee, less than 1 year","Siavonga","","","Get exposure to the main client. 
Get to interact directly with the client. 
Keeping record of current stock level and making orders before it runs out. 
Basically managing all the operations for the assigned area.","Bad attitude from management.
Poor pay.
Management seem to be racist against blacks.
Being called after working hours. 
Being called on free days.","Show more"
"4.0","12 Aug 2020","Supervise production line of Carbonated Soft Drinks (CSD)","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW34839729.htm","Production engineer","Former employee, more than 1 year","Lusaka, Lusaka","","","I worked for a big Company. Learnt a lot, great experience in the beginning of my career. Improved on my critical thinking skills, now willing to implement and improve my skills and ready for any challenge.","Being a big Company, everyday is challenging because work never stops so always have to keep pushing.","Show more"
"4.0","14 May 2019","Sales Representative","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW26127579.htm","Anonymous contractor","Former contractor, less than 1 year","Harare","","","helping me to kick start my career and a lot about marketing and public relations","the lack of job security because the contracts where short","Show more"
"5.0","27 Aug 2018","One of the best FMCG companies to Grow and Develop.","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW22176791.htm","Regional sales development manager","Former employee, more than 1 year","Polonnaruwa","","","Great place to learn and grow.","Learn to manage time for keeping physically fit.","Show more"
"1.0","2 Apr 2013","Messed up big time in Sri Lanka making total CSD industry a mess","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW2524167.htm","Anonymous employee","Current employee, more than 1 year","Colombo, Western","","","Nothing much as a pro it seems as at now may be just that pay is bit better than other laces but it cannot compensate everything that happens inside","cash flow mismanagement
attitude of senior management","Show more"
"3.0","11 Jan 2018","Depot Superintendent/Cashier","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW18678584.htm","Anonymous employee","Former employee","","","","1. it improved my customer service skills
2. i experienced on how to manage fellow workers","1. it never allowed me to think outside the box","Show more"
"5.0","15 Oct 2019","Superb","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW29815660.htm","Anonymous employee","Former employee, more than 1 year","Banglor","Very good for frshers and gkod llatform to learn something new","No pros.need to improve ourself to become a strong player in a team","","",""
"2.0","26 Sept 2018","ASM","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW22681203.htm","Anonymous employee","Former employee, less than 1 year","","","","Free pepsi in office, free coffee","Salary not in time. Ineffective management. Lacking vision for future.","Show more"
"5.0","20 Jun 2021","Had an educational adventure which made me confident about my career","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW48605168.htm","Mechanical engineer","Former contractor, more than 1 year","","Very professional and Expandable environment.","Not that I can think of","","",""
"4.0","11 Jun 2018","Logistic executive","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW20996565.htm","Logistics executive key accounts","Current employee, more than 1 year","Ranala","","","good to work and learn about something new","no working hours, and dont have a process","Show more"
"3.0","2 Feb 2021","Ok place to work as a first job","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW41851972.htm","Production engineer","Former employee","Kathmandu","Nice place to learn as a first job","Relatively low pay as compared","","",""
"2.0","6 Mar 2021","Consider this review true and faithful","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW43566035.htm","Sales representative","Former contractor, more than 3 years","Harare","","","Experience gained was actually fantastic","Poor managers who are power hungry","Show more"
"4.0","16 Dec 2020","Fulfilling experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW39541578.htm","Key account manager","Former employee, more than 3 years","","Competitive and fast paced environment / Team work / Great benefits","Always to be on one's toes.","","",""
"3.0","16 Apr 2021","Sales Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW45610968.htm","Sales manager","Former employee, more than 3 years","Jersey City, NJ","","","Experience in sales health benefits","No growth /poor pay hours are long and a lot of meetings","Show more"
"5.0","19 Oct 2021","Great place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW54210965.htm","Quantitative analyst","Former intern, less than 1 year","","","","* Amazing working place
* Great strategies","* No cons as such. Enjoyed working there","Show more"
"2.0","16 Nov 2021","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Varun-Beverages-RVW55410777.htm","Sales executive","Former employee, more than 1 year","Kathmandu","","","A great place to start your job","Traditional management approach and no growth what so ever","Show more"
