"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","11 Dec 2023","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82518782.htm","Floor manager","Former employee, more than 1 year","Chennai","","","Hustle free work time. Employee friendly environment","No appreciation found. Nothing bad other than that.","Show more"
"4.0","14 Nov 2023","Review of the service","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW81826596.htm","Human resources business partner","Current employee, more than 5 years","Gurgaon, Haryana","","","1. Stability 2. No work load 3. Amazing Holidays 4. Medical benefits","1. No learning 2. Strict timings 3. Managers are not inviting your ideas 4. Zero fast growth 5. Government job feeling","Show more"
"5.0","2 Nov 2023","Work culture in maruti suzuki in vehicle inspection department","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW81489644.htm","Intern","Former intern","","","","While working in vehicle inspection department we got to know about various inspection procedures, standards . Learn to produce optimum quality product.","Highly observational and combursion task to perform and thus chance of error is large.","Show more"
"4.0","14 Nov 2023","Good Role in R&D","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW81802256.htm","Assistant manager","Former employee, more than 3 years","Gurgaon, Haryana","- Negligible cost for lunch and snacks - Working hrs fixed - Flexibility in working hrs depending on your department","- 10 hrs working, 5 days - Now they have introduced too many levels","","",""
"5.0","13 Dec 2023","Good Company to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82570314.htm","Deputy manager","Current employee, more than 5 years","New Delhi","","","Good Benefits
Time
Safe
Management Good","Working Hours long and work life balance not goos","Show more"
"4.0","14 Dec 2023","Maruti","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82615135.htm","Assistant manager","Former employee","Gurgaon, Haryana","Biggest Car manufacturer, Japanese manufacturing principles, Scale, Variety","work-life balance, hardly any work from home","","",""
"3.0","29 Nov 2023","Need to change for better salary and experience","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82198770.htm","Customer advisor","Current employee","","","","Need to change for better salary.","Already I given 3 years for maruti now want to change company","Show more"
"5.0","2 Oct 2023","A Great Place to Work","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW80587918.htm","Regional sales manager","Former employee, more than 5 years","Mumbai","","","Good perks like - Unlimited insurance and medical cover - Free Phone and Internet - Good Fuel Reimbursement - Good travel and leave policy - Respect in the market as the brand holds the No. 1 position in terms of Market Share - Cross Department transfers and promotions","- A typical sales job with number pressure. That's it","Show more"
"5.0","12 Dec 2023","Good for job","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82520728.htm","Graduate engineer trainee","Current intern","New Delhi","Working Environment is good in company","No cons as of now","","",""
"4.0","6 Dec 2023","Work is moderate","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82397418.htm","Territory sales manager (tsm)","Current employee, more than 1 year","Chandigarh","","","It is good flexible timing","It has work load and time","Show more"
"3.0","11 Dec 2023","Good company to work with","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82499917.htm","Assistant manager","Current employee","","","","Brand name of the company
Salary
Perks","Work hours at company
No flexibility","Show more"
"1.0","20 Dec 2023","Forced review by this website - not working here","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82752269.htm","Sales exutive","Current employee, more than 1 year","Gurgaon, Haryana","","","Nothing much to say right now","Forced review by this website hence have to post something for the sake of getting what i need","Show more"
"5.0","11 Dec 2023","Should definitely join!","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82492108.htm","Intern","Former intern, less than 1 year","Mānesar","","","good ambience
no discrimination
fair pay","work life balance could get better","Show more"
"4.0","29 Nov 2023","Good if you don't have lots of aspiration","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82185147.htm","Assistant manager","Current employee, more than 1 year","Gurgaon, Haryana","1. Decent salary to sustain (+ Bonus)","1. Long working hours (10 hrs)","","",""
"4.0","7 Nov 2023","Good Company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW81605826.htm","Manager","Former employee, more than 10 years","Gurgaon, Haryana","Very stable company with good employee welfare schemes. If you perform well then can get autonomy in your work.","Hirarchial culture like a big corporations. Working hours are long. No much flexibility","","",""
"4.0","5 Dec 2023","Nice to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82348797.htm","Graduate engineer trainee","Former intern, less than 1 year","Gurgaon, Haryana","","","Work life balance
New technology","You have to wear uniforms in manufacturing unit","Show more"
"4.0","3 Dec 2023","Automotive industry leader","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82279232.htm","Manager","Former employee","Gurgaon, Haryana","Compensation is good considering industry and competition","Culture is not employee-centric, and very hierarchical","","",""
"5.0","4 Dec 2023","Best Employeer","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW82309441.htm","Deputy manager","Former employee, more than 3 years","Gurgaon, Haryana","Very Good & awesome work life balance","Nothing more but very good","","",""
"4.0","29 Sept 2023","Company Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW80538395.htm","Cad/cam programmer","Current employee","","","","Nice policies regarding own health cover and family health cover Staff in general is well educated from premier institutes Bonus-every year","Too long work timings No work life balance. Also, no focus of company to promote work life balance Senior management at department level lack technical knowledge Growth upto certain level only after which stagnancy is unavoidable","Show more"
"1.0","17 Aug 2023","tyre pressure checker","https://www.glassdoor.co.in/Reviews/Employee-Review-Maruti-Suzuki-RVW79223780.htm","Technician","Former employee, more than 5 years","Calcutta","","","Automotive engineering is a specialized field within mechanical engineering that focuses on the design, development, manufacturing, and maintenance of vehicles, including cars, trucks, motorcycles, and other types of vehicles. There are several advantages or pros associated with pursuing a career in automotive engineering.","While automotive engineering offers many advantages, there are also several challenges or potential drawbacks associated with this field. Here are some cons of pursuing a career in automotive engineering","Show more"
