"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","11 Jan 2024","Good place to work, mostly you will do what you are hired for","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW83291015.htm","Manager","Current employee, more than 1 year","Mumbai","","","People are collaborative.
Work timings are fixed.
Offices are well equipped.
HR is honest and will guide you all along.
Oppertunities to participate in various intra office and intra group events which helps you network and socialize with like minded peers.","Didnt happen with me but this is common - your actual work/deliveries may differ than the one mentioned on JD. Take care of that with your manager.
Salary negotiations are hard and this company will teach you exactly like that. Get your negotiation skills up or learn to accept.","Show more"
"3.0","26 Apr 2024","Work culture and learnings","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86720276.htm","Graduate engineering trainee get","Current employee, less than 1 year","Pune","Get salary without doing any conceptual work","No work related to software is you are a tech. person, work environment is also not good","","",""
"4.0","8 May 2024","Group Corporate Office","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW87085569.htm","Internal auditor","Current employee","Mumbai","Cultural Values, Brand Name, Team Bonding","Leave Policy, Lack of Flexibility","","",""
"4.0","7 May 2024","It is very good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW87032739.htm","Anonymous employee","Current employee, more than 5 years","Pune","Culture is very good .","All is good. All is good","","",""
"4.0","25 Apr 2024","Supply Chain","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86679134.htm","Deputy manager","Current employee, more than 3 years","New Delhi","","","Good Work Culture
Flexible timing","The flexibility to expand
The resources to bring on new partners
The ability to take advantage of a capped","Show more"
"5.0","24 Apr 2024","it is good company. work place is also good","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86635621.htm","Data entry operator","Current employee, less than 1 year","Nāgpur, Maharashtra","employee of this company are having good supportive nature","more noise pollution in this company","","",""
"3.0","8 May 2024","Not bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW87079517.htm","Product analyst","Current intern","Bengaluru","","","Gain experience,
Technical and task","Timing management and critical task assigned","Show more"
"5.0","4 May 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86960136.htm","Manager","Former employee","Mumbai","Very good atmosphere to work","No cons, good work life balance","","",""
"3.0","23 Apr 2024","good culture and team","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86622126.htm","Applications developer","Current employee, more than 1 year","Mumbai","","","diversity
good office
good team
celebrate festivals","no WFH
no team outing
traditional thinking
less salary comparatively","Show more"
"4.0","2 May 2024","No","https://www.glassdoor.co.in/Reviews/Employee-Review-Mahindra-and-Mahindra-RVW86896937.htm","Electrician","Former temporary employee","","All company is good 👍","But most havey work and not satisfied work","","",""
